episode,steps,reward_0,reward_1,reward_2,collisions_0,collisions_1,collisions_2
83,7,-0.22395122977439824,-0.22395122977439824,-14.348836818309849,0.0,0.0,0.0
84,15,-0.23575005109127806,-0.23575005109127806,-6.586685136808527,0.0,0.0,0.0
85,23,-4.593029777328134,-0.24520369037161158,0.18116743532845495,0.0,0.0,0.0
86,5,-0.24366322883847347,-0.24366322883847347,-20.454641923663992,0.0,0.0,0.0
87,1,-0.20098057438755618,-0.20098057438755618,-100.80166210396041,0.0,0.0,0.0
88,62,-0.2312961097565954,-1.844199335563047,0.2312961097565954,0.0,0.0,0.0
89,5,-0.28475101430697347,-0.28475101430697347,-20.172139939044968,0.0,0.0,0.0
90,37,-0.23768368434269657,-0.23768368434269657,-2.766247848873405,0.0,0.0,0.0
91,40,-0.10499388426414047,-0.10499388426414047,-2.440662090911082,0.0,0.0,0.0
92,16,-0.15043845445678683,-0.15043845445678683,-6.2069049520804835,0.0,0.0,0.0
93,15,6.578352448674312,6.578352448674312,-13.38746136245275,1.0,0.0,1.0
94,41,-0.2625734979178566,-2.7015978881617593,0.2625734979178566,0.0,0.0,0.0
95,6,-0.2629267154790235,-16.929593382145693,-0.04435741451236127,0.0,0.0,0.0
96,9,-11.339392049873966,-0.22828093876285463,0.22828093876285463,0.0,0.0,0.0
97,68,-0.19935548648657164,-1.6699437217806892,0.19935548648657164,0.0,0.0,0.0
98,6,-0.19800870439890553,-16.864675371065573,0.19800870439890553,0.0,0.0,0.0
99,12,-0.18427329077525748,-0.18427329077525748,-8.48413234550703,0.0,0.0,0.0
100,19,-5.479512618659653,-0.2163547239228114,-0.1605273727762278,0.0,0.0,0.0
101,52,-0.15760199460343272,-0.15760199460343272,-1.797255115699085,0.0,0.0,0.0
102,16,-6.3729266784414325,-0.12292667844143311,0.12292667844143311,0.0,0.0,0.0
103,61,-0.18331120574934281,-1.8226554680444247,0.18331120574934281,0.0,0.0,0.0
104,8,-12.762476994840423,-0.26247699484042397,0.26247699484042397,0.0,0.0,0.0
105,9,-0.26972083156438187,-0.26972083156438187,-11.18761157438278,0.0,0.0,0.0
106,1,-0.24224895229594381,-0.24224895229594381,-100.77824870988718,0.0,0.0,0.0
107,17,11.653971320859823,11.653971320859823,-17.711861362592753,2.0,0.0,2.0
108,51,-2.2042844721189723,-0.24350015839348202,0.2396959331531664,0.0,0.0,0.0
109,11,-0.17587692556438664,-9.266786016473478,0.17587692556438664,0.0,0.0,0.0
110,3,-0.23954918491352264,-0.23954918491352264,-33.551007881133025,0.0,0.0,0.0
111,1,-0.27450541024656955,-0.27450541024656955,-100.73568046483975,0.0,0.0,0.0
112,35,2.6590610275345608,5.516203884677418,-5.577843710515656,0.0,2.0,2.0
113,6,-0.40860374999512183,-0.40860374999512183,-16.65636025302071,0.0,0.0,0.0
114,11,-0.1563551364859888,-9.24726422739508,0.1563551364859888,0.0,0.0,0.0
115,9,-0.3961452752267567,-11.507256386337867,0.3838757375176471,0.0,0.0,0.0
116,5,-20.218771832507827,-0.2187718325078259,0.2187718325078259,0.0,0.0,0.0
117,62,-0.25579271830582556,-0.25579271830582556,-1.3949820359360807,0.0,0.0,0.0
118,7,-0.3802808650626144,-14.665995150776899,0.3802808650626144,0.0,0.0,0.0
119,14,-0.06606044755734453,-0.06606044755734453,-7.337191985802127,0.0,0.0,0.0
120,20,-0.2270475091256099,-0.2270475091256099,-5.1833866981479035,0.0,0.0,0.0
121,6,-16.86015827072287,-0.1934916040562051,0.1934916040562051,0.0,0.0,0.0
122,3,-0.32708154811641266,-0.32708154811641266,-33.84234454651679,0.0,0.0,0.0
123,39,-0.24920832741173526,-0.24920832741173526,-2.3894273737159444,0.0,0.0,0.0
124,1,-0.2757445238237042,-100.2757445238237,-0.31093407862307654,0.0,0.0,0.0
125,3,-0.2831659625658751,-33.61649929589921,0.2831659625658751,0.0,0.0,0.0
126,86,-0.12877545187945125,-0.12877545187945125,-1.1386474049962492,0.0,0.0,0.0
127,16,-6.336649088522521,-0.0866490885225216,0.0866490885225216,0.0,0.0,0.0
128,9,-0.20832193826289444,-0.20832193826289444,-11.167498306132906,0.0,0.0,0.0
129,2,-50.211097729505994,-0.2110977295059891,0.2110977295059891,0.0,0.0,0.0
130,1,-0.21127533874687235,-0.21127533874687235,-100.85680415285924,0.0,0.0,0.0
131,43,-0.2213061579120196,-0.2213061579120196,-2.136081133713915,0.0,0.0,0.0
132,34,2.8015488878983574,-0.13962758268987793,-2.8015488878983574,1.0,0.0,1.0
133,15,-0.30974706464705587,-0.30974706464705587,-6.465436021200441,0.0,0.0,0.0
134,70,-0.14143394194747771,-1.5700053705189063,0.14143394194747771,0.0,0.0,0.0
135,17,-0.10761668765611894,-5.98996962883259,0.10761668765611894,0.0,0.0,0.0
136,5,-0.23569654706065085,-0.23569654706065085,-20.204084309270698,0.0,0.0,0.0
137,38,-2.831821423484884,-0.20024247611646315,0.20024247611646315,0.0,0.0,0.0
138,19,-0.22050413396267496,-5.483662028699517,0.21246230058555912,0.0,0.0,0.0
139,29,-0.2926517113459083,-0.2926517113459083,-3.4289359160306994,0.0,0.0,0.0
140,8,-0.3281336050097042,-0.3281336050097042,-12.481753257688807,0.0,0.0,0.0
141,14,-0.31034588263261315,-7.453203025489756,0.31034588263261315,0.0,0.0,0.0
142,17,-0.1434684518239307,-0.1434684518239307,-5.884109870676669,0.0,0.0,0.0
143,1,-0.37799962061492137,-0.37799962061492137,-100.63274073733676,0.0,0.0,0.0
144,11,-0.24800721536599965,-9.33891630627509,0.24800721536599965,0.0,0.0,0.0
145,21,-0.20492980786322665,-0.20492980786322665,-4.762227009782372,0.0,0.0,0.0
146,28,-0.2899226562174743,-0.2899226562174743,-3.359880913339867,0.0,0.0,0.0
147,14,-0.10072727558933002,-0.10072727558933002,-7.248829496571035,0.0,0.0,0.0
148,2,-0.24768871144501992,-50.24768871144502,0.24768871144501992,0.0,0.0,0.0
149,12,-8.577837327895697,-0.24450399456236416,0.1386228480214479,0.0,0.0,0.0
150,3,-0.16965026703357747,-33.50298360036691,0.16965026703357747,0.0,0.0,0.0
151,16,-0.22739369361237116,-0.22739369361237116,-6.122954141287156,0.0,0.0,0.0
152,22,-0.21135258608837865,-0.21135258608837865,-4.41081780308319,0.0,0.0,0.0
153,23,-0.20642870111485087,-0.20642870111485087,-4.316109316161951,0.0,0.0,0.0
154,6,-0.3937772942462574,-0.3937772942462574,-16.57962581569812,0.0,0.0,0.0
155,33,-0.09754280608024474,-0.09754280608024474,-3.010075871104416,0.0,0.0,0.0
156,24,-0.19360545103784987,-4.3602721177045165,0.19360545103784987,0.0,0.0,0.0
157,105,2.7110303705508967,2.7110303705508967,-3.711165269111928,3.0,0.0,3.0
158,15,-0.07715114025608208,-6.743817806922749,0.07715114025608208,0.0,0.0,0.0
159,6,-16.840851703276364,-0.1741850366096973,-0.5628648694828944,0.0,0.0,0.0
160,49,-2.313414206065339,-0.27259787953472675,0.27259787953472675,0.0,0.0,0.0
161,5,-0.20070690613686745,-0.20070690613686745,-20.199161022117586,0.0,0.0,0.0
162,13,-7.97822019684639,-0.28591250453869776,0.28591250453869776,0.0,0.0,0.0
163,7,-14.575264429999214,-0.2895501442849279,0.2895501442849279,0.0,0.0,0.0
164,10,-0.3217239835032749,-0.3217239835032749,-10.10543830611951,0.0,0.0,0.0
165,29,-0.24048961026051183,-3.6887654723294774,0.24048961026051183,0.0,0.0,0.0
166,2,-50.23199953093973,-0.23199953093972836,0.23199953093972836,0.0,0.0,0.0
167,32,-0.2272255211824038,-0.2272255211824038,-3.02238118510221,0.0,0.0,0.0
168,17,-6.031363055817444,-0.14901011464097372,0.14901011464097372,0.0,0.0,0.0
169,6,-0.30058829739557935,-0.30058829739557935,-16.940035613077384,0.0,0.0,0.0
170,28,-0.15269508639481866,-0.15269508639481866,-3.5373376713793285,0.0,0.0,0.0
171,13,7.5409814290037405,-0.1513262633039519,-7.5409814290037405,1.0,0.0,1.0
172,39,-0.1510806916378185,-0.1510806916378185,-2.575621673209553,0.0,0.0,0.0
173,22,-4.641040989386486,-0.09558644393194013,0.09558644393194013,0.0,0.0,0.0
174,6,-0.26248748724321497,-16.92915415390988,-0.5009335860756746,0.0,0.0,0.0
175,2,-50.213293806701365,-0.21329380670136677,0.21329380670136677,0.0,0.0,0.0
176,21,-0.12375878520985305,-0.12375878520985305,-4.7329575659772685,0.0,0.0,0.0
177,4,-0.24116330568842848,-25.24116330568843,0.24116330568842848,0.0,0.0,0.0
178,49,-2.205120035083991,-0.1643037085533788,0.1643037085533788,0.0,0.0,0.0
179,71,5.505574478547577,5.505574478547577,-7.016672723440768,4.0,0.0,4.0
180,3,-0.22671475885867132,-0.22671475885867132,-33.56306248802536,0.0,0.0,0.0
181,13,-0.2528083384549206,-0.2528083384549206,-7.632286379354877,0.0,0.0,0.0
182,14,-7.307494708087668,-0.1646375652305243,0.1646375652305243,0.0,0.0,0.0
183,6,-16.947020757311666,-0.28035409064500005,0.28035409064500005,0.0,0.0,0.0
184,5,-20.120170928904294,-0.12017092890429033,0.07744841940987908,0.0,0.0,0.0
185,7,-0.364521531007468,-14.650235816721755,0.364521531007468,0.0,0.0,0.0
186,11,-0.3635943905241826,-9.454503481433273,0.3635943905241826,0.0,0.0,0.0
187,12,-0.3065241553610788,-0.3065241553610788,-8.405504874555026,0.0,0.0,0.0
188,26,-0.24689674471345907,-0.24689674471345907,-3.6802017947493835,0.0,0.0,0.0
189,4,-0.19738021275264533,-0.19738021275264533,-25.42469979182011,0.0,0.0,0.0
190,19,-0.24756824637615535,-0.24756824637615535,-5.3420790244106735,0.0,0.0,0.0
191,4,-0.18906667533297095,-0.18906667533297095,-25.471424783926263,0.0,0.0,0.0
192,15,-0.19672971288159372,-0.19672971288159372,-6.798215590038244,0.0,0.0,0.0
193,60,-0.10860542745544494,-1.7752720941221116,0.10860542745544494,0.0,0.0,0.0
194,68,-0.26210762678223776,-0.26210762678223776,-1.3131200749194776,0.0,0.0,0.0
195,12,-0.1274222054009819,-0.1274222054009819,-8.386081581631528,0.0,0.0,0.0
196,10,-0.16378490909506824,-10.163784909095067,0.16378490909506824,0.0,0.0,0.0
197,11,-9.206114258720497,-0.11520516781140606,0.11520516781140606,0.0,0.0,0.0
198,24,-0.35630250595239704,-0.35630250595239704,-3.918483699185281,0.0,0.0,0.0
199,1,-0.2235976028588378,-100.22359760285883,-0.7114690185989219,0.0,0.0,0.0
200,23,-0.09663337061276506,-0.09663337061276506,-4.30415306848079,0.0,0.0,0.0
201,44,-0.22459049775252557,-0.22459049775252557,-2.2618090460451694,0.0,0.0,0.0
202,15,-0.1954958055712886,-0.1954958055712886,-6.566469531924126,0.0,0.0,0.0
203,22,-0.19140782071818527,-0.19140782071818527,-4.446169228608403,0.0,0.0,0.0
204,26,-0.1707935264791151,-0.1707935264791151,-3.735935048171487,0.0,0.0,0.0
205,7,-14.597147611865527,-0.31143332615124103,0.31143332615124103,0.0,0.0,0.0
206,4,-0.21966724456043624,-0.21966724456043624,-25.219170223376384,0.0,0.0,0.0
207,4,-0.38343040231100284,-0.38343040231100284,-25.355658124996896,0.0,0.0,0.0
208,8,-0.17371193845014352,-0.17371193845014352,-12.642132698192047,0.0,0.0,0.0
209,18,-0.17430848967477564,-5.7298640452303315,0.17430848967477564,0.0,0.0,0.0
210,4,-0.18034056231011836,-0.18034056231011836,-25.35718874176065,0.0,0.0,0.0
211,4,-25.212288835610437,-0.21228883561043715,0.05280729826008189,0.0,0.0,0.0
212,11,-9.262338141536096,-0.17142905062700475,0.17142905062700475,0.0,0.0,0.0
213,9,-11.323322442280848,-0.21221133116973678,0.21221133116973678,0.0,0.0,0.0
214,55,5.327976282087384,5.327976282087384,-7.191170853733541,0.0,3.0,3.0
215,3,-33.59972513177805,-0.2663917984447189,0.2663917984447189,0.0,0.0,0.0
216,39,-0.13012304035596609,-2.69422560445853,0.13012304035596609,0.0,0.0,0.0
217,32,-0.24389007677301683,-3.3688900767730168,0.24389007677301683,0.0,0.0,0.0
218,13,-0.2406170606025493,-0.2406170606025493,-7.640502603967765,0.0,0.0,0.0
219,3,-0.29815595999023053,-0.29815595999023053,-33.74644654044072,0.0,0.0,0.0
220,2,-0.35606483862811805,-0.35606483862811805,-51.54111470938545,0.0,0.0,0.0
221,4,24.787141876764487,-0.21285812323551312,-24.787141876764487,1.0,0.0,1.0
222,9,22.042773620699595,22.042773620699595,-33.63937653803296,2.0,0.0,2.0
223,15,-0.35583808559874436,-0.35583808559874436,-6.52968229840734,0.0,0.0,0.0
224,12,-8.482714981116027,-0.14938164778269356,0.14938164778269356,0.0,0.0,0.0
225,3,-33.517428058301014,-0.18409472496768411,0.18409472496768411,0.0,0.0,0.0
226,6,-0.1648465773703028,16.501820089296363,-16.808299646553408,1.0,0.0,1.0
227,26,7.485469358456106,7.485469358456106,-11.4045240357775,0.0,2.0,2.0
228,2,-0.3794628750221666,-0.3794628750221666,-50.94876422545517,0.0,0.0,0.0
229,80,-1.474398587281985,-0.22439858728198486,0.22439858728198486,0.0,0.0,0.0
230,11,-0.2777358689616086,-0.2777358689616086,-8.993148204055029,0.0,0.0,0.0
231,15,-6.976316123219106,-6.976316123219106,0.3096494565524393,0.0,0.0,0.0
232,8,-12.89652144549586,-0.39652144549586066,-0.02661086940919989,0.0,0.0,0.0
233,20,-0.2600146720957068,-5.260014672095706,0.11491606125124028,0.0,0.0,0.0
234,10,-10.343938195315555,-10.343938195315555,0.3439381953155545,0.0,0.0,0.0
235,2,-0.21399889905127048,-0.21399889905127048,-50.68670142879929,0.0,0.0,0.0
236,15,-0.1844453518121251,6.482221314854542,-6.752466715450169,0.0,1.0,1.0
237,4,-0.19161466405892824,-0.19161466405892824,-25.443331445378075,0.0,0.0,0.0
238,9,-0.27467021945654096,-0.27467021945654096,-11.098393415255153,0.0,0.0,0.0
239,37,-2.8693227841000377,-0.166620081397335,0.166620081397335,0.0,0.0,0.0
240,6,-0.21870726169057375,-16.88537392835724,0.15690028818043644,0.0,0.0,0.0
241,75,-0.146699182181422,-0.146699182181422,-1.215407009440811,0.0,0.0,0.0
242,11,-0.19998939433246543,-0.19998939433246543,-9.041232080555787,0.0,0.0,0.0
243,21,-5.056155278773245,-0.29425051686848336,0.29425051686848336,0.0,0.0,0.0
244,1,-100.26400467001228,-0.26400467001227784,0.21565613067425332,0.0,0.0,0.0
245,16,-0.17158848848196112,-0.17158848848196112,-6.2507762296169584,0.0,0.0,0.0
246,5,-0.22699665197308122,-0.22699665197308122,-20.225457726640506,0.0,0.0,0.0
247,16,-6.460320193725735,-0.21032019372573546,0.21032019372573546,0.0,0.0,0.0
248,24,4.062311352677374,-0.10435531398929261,-4.062311352677374,1.0,0.0,1.0
249,23,-0.16913191160913962,-0.16913191160913962,-4.284299331651846,0.0,0.0,0.0
250,4,-0.29078340928368707,-25.290783409283687,-0.022617818804558543,0.0,0.0,0.0
251,29,-0.18278936519912917,-3.6310652272680946,0.18278936519912917,0.0,0.0,0.0
252,13,-7.850740795405785,-0.1584331030980925,0.1584331030980925,0.0,0.0,0.0
253,16,-0.2100645854066434,-6.460064585406643,0.2100645854066434,0.0,0.0,0.0
254,31,-0.24660347344951913,-0.24660347344951913,-3.0634773039413834,0.0,0.0,0.0
255,30,-3.508895952684547,-0.17556261935121376,0.17556261935121376,0.0,0.0,0.0
256,43,-0.181763955102847,-0.181763955102847,-2.2266361142397,0.0,0.0,0.0
257,2,-0.24323953143436514,-0.24323953143436514,-50.849221264299175,0.0,0.0,0.0
258,25,7.825540446665251,7.825540446665251,-11.936866757747168,0.0,2.0,2.0
259,2,-0.3154003339021907,-0.3154003339021907,-50.59505300785394,0.0,0.0,0.0
260,17,-0.270560296758879,-0.270560296758879,-5.744447563140157,0.0,0.0,0.0
261,3,-33.55113757120224,-0.2178042378689092,0.2178042378689092,0.0,0.0,0.0
262,18,-0.26503854835741597,-5.820594103912971,0.26503854835741597,0.0,0.0,0.0
263,45,-0.16688730624004983,-2.389109528462272,0.16688730624004983,0.0,0.0,0.0
264,1,-100.14517258329482,-0.14517258329482127,0.14517258329482127,0.0,0.0,0.0
265,7,-14.435030217590054,-0.1493159318757665,0.1493159318757665,0.0,0.0,0.0
266,4,-0.26293739801955407,-0.26293739801955407,-25.441397884299843,0.0,0.0,0.0
267,41,-0.15219409898483774,-0.15219409898483774,-2.3339120641411557,0.0,0.0,0.0
268,27,-0.173401211660946,-0.173401211660946,-3.59021158274927,0.0,0.0,0.0
269,81,-1.396966948379179,-0.16239904714461098,0.16239904714461098,0.0,0.0,0.0
270,5,-0.39554394907057466,-20.395543949070575,0.3283611344581018,0.0,0.0,0.0
271,13,-0.3513297560310076,-0.3513297560310076,-7.497376260727729,0.0,0.0,0.0
272,26,-0.23711317249849934,-0.23711317249849934,-3.662211425982803,0.0,0.0,0.0
273,109,-0.14614992121802986,-0.14614992121802986,-0.7883195693354081,0.0,0.0,0.0
274,31,-0.2173023507628071,-0.2173023507628071,-3.1035085842662715,0.0,0.0,0.0
275,26,7.544404090087237,7.544404090087237,-11.501973843471667,0.0,2.0,2.0
276,1,-0.20193129239771512,-100.20193129239772,0.20193129239771512,0.0,0.0,0.0
277,14,7.051154013838752,-0.0917031290183914,-7.090475953394756,1.0,0.0,1.0
278,5,-20.305361147382115,-0.3053611473821136,0.09563369407149061,0.0,0.0,0.0
279,30,-0.17652031372547342,-3.509853647058806,0.17652031372547342,0.0,0.0,0.0
280,18,-0.2603547558400383,-0.2603547558400383,-5.404347792870997,0.0,0.0,0.0
281,9,-0.17864257455529298,-0.17864257455529298,-11.445185497024445,0.0,0.0,0.0
282,68,-1.641230946294514,-0.1706427110003965,0.1706427110003965,0.0,0.0,0.0
283,7,-14.559461935947798,-0.27374765023351294,0.27374765023351294,0.0,0.0,0.0
284,33,-0.12151525047605312,-0.12151525047605312,-3.0565594709916457,0.0,0.0,0.0
285,15,-0.23165650091830364,-0.23165650091830364,-6.561804371067924,0.0,0.0,0.0
286,78,3.7004190581293166,2.418367776078035,-3.7029274124538563,3.0,0.0,3.0
287,5,-20.249001661878637,-0.24900166187863793,0.24900166187863793,0.0,0.0,0.0
288,29,-0.227634698923071,-3.675910560992037,0.227634698923071,0.0,0.0,0.0
289,3,-0.2527518225282818,-0.2527518225282818,-33.93334920394838,0.0,0.0,0.0
290,4,-25.223369187687325,-0.22336918768732478,0.22336918768732478,0.0,0.0,0.0
291,3,-33.52949013973884,-0.1961568064055044,-33.91055132184179,0.0,0.0,0.0
292,6,-0.2501566641978828,-0.2501566641978828,-17.185030043553652,0.0,0.0,0.0
293,7,-0.23840324642265243,-14.52411753213694,0.23840324642265243,0.0,0.0,0.0
294,19,-0.18273941365868296,-5.445897308395525,0.18273941365868296,0.0,0.0,0.0
295,59,-1.8669008632498012,-0.17198560901251309,0.17198560901251309,0.0,0.0,0.0
296,23,-0.12428939917770737,4.2235366877788145,-4.2235366877788145,0.0,1.0,1.0
297,17,-0.1787045301948904,-6.061057471371361,0.15320251277001723,0.0,0.0,0.0
298,79,-1.3658451613204103,-0.10002237651028364,0.06111363633883083,0.0,0.0,0.0
299,49,-0.16874702673592556,-2.209563353266538,0.16874702673592556,0.0,0.0,0.0
300,20,-5.250358593880439,-0.2503585938804398,0.15188362614652914,0.0,0.0,0.0
301,18,-0.22040852043615888,-0.22040852043615888,-5.457732410116429,0.0,0.0,0.0
302,2,-50.21838709260335,-0.21838709260335692,0.21838709260335692,0.0,0.0,0.0
303,45,-0.2432102075988943,-0.2432102075988943,-2.0127813783027766,0.0,0.0,0.0
304,8,24.809192549137354,24.809192549137354,-37.659854973015044,2.0,0.0,2.0
305,28,-0.2553378335227924,-0.2553378335227924,-3.3730391034795133,0.0,0.0,0.0
306,34,-3.1697131742039417,-0.2285367036157065,0.2285367036157065,0.0,0.0,0.0
307,45,-0.17513889735427696,-0.17513889735427696,-2.0880838726628808,0.0,0.0,0.0
308,13,-7.86854525537486,-0.17623756306716853,0.17623756306716853,0.0,0.0,0.0
309,2,-0.20111451361511937,-0.20111451361511937,-50.64945125729363,0.0,0.0,0.0
310,13,-7.82051100375924,-0.12820331145154767,0.12820331145154767,0.0,0.0,0.0
311,33,-3.2740854041448464,-0.2437823738418159,0.2437823738418159,0.0,0.0,0.0
312,10,-0.16154229407590653,-0.16154229407590653,-10.05602280230762,0.0,0.0,0.0
