episode,steps,reward_0,reward_1,collisions_0,collisions_1
119,56,3.4988777635581516,-5.375207460976012,2.0,2.0
120,1,-100.01449398433319,0.014493984333192326,0.0,0.0
121,1,-0.09753820982059634,-100.9259076272254,0.0,0.0
122,13,-7.75263621288338,0.0603285205756875,0.0,0.0
123,5,-0.17835520433855329,-20.20834128146602,0.0,0.0
124,1,-100.12948434219892,0.12948434219892466,0.0,0.0
125,33,15.132175220085786,-18.218942743795775,5.0,5.0
126,11,-0.04092178927272192,-9.257833230950306,0.0,0.0
127,19,-5.371876777534652,0.0827283574640609,0.0,0.0
128,12,-8.38360770563948,0.050274372306147515,0.0,0.0
129,2,-0.16434194014486997,-50.8136335078754,0.0,0.0
130,12,-8.442467788562832,-0.08985294547347271,0.0,0.0
131,68,-0.11003230970888467,-1.389182897840766,0.0,0.0
132,14,-7.276187612716906,0.13333046985976285,0.0,0.0
133,8,-0.19020143994432398,-12.961449843576004,0.0,0.0
134,25,-4.153310901733494,0.15331090173349415,0.0,0.0
135,7,-0.17176819096772475,-14.386089701910365,0.0,0.0
136,37,-0.08697427200174988,-2.6696868322597602,0.0,0.0
137,12,-8.47298537030145,0.0737262151871319,0.0,0.0
138,14,-0.17842021599364188,-7.121946381428635,0.0,0.0
139,38,-0.16490799968791756,-2.5199648527796077,0.0,0.0
140,35,-0.08148452140500943,-2.8419358613019416,0.0,0.0
141,7,-0.09444519258193591,-14.931472980099665,0.0,0.0
142,21,-0.1414418812256195,-4.862093739679564,0.0,0.0
143,49,-2.0965565088418243,-0.09689877106264609,0.0,0.0
144,57,-0.07366067589168723,-1.7153834628481193,0.0,0.0
145,3,-33.462637214862006,0.12930388152867855,0.0,0.0
146,31,-0.05111593582580492,-3.232745504644547,0.0,0.0
147,15,-0.07269816483601164,-6.732518573862833,0.0,0.0
148,42,4.661207333265532,-7.0778513394029074,2.0,2.0
149,3,-0.17669533916224942,-33.98737134952223,0.0,0.0
150,57,-1.8670885200372038,0.11270255512492296,0.0,0.0
151,63,-0.12373109859240566,-1.580334692496538,0.0,0.0
152,18,-0.14420475583463097,-5.55906194908522,0.0,0.0
153,22,-4.63946425580752,0.09400971035297516,0.0,0.0
154,4,-0.16805477180750147,-25.411471767244986,0.0,0.0
155,20,-5.090843370931918,0.09084337093191744,0.0,0.0
156,2,-50.071105493281145,0.07110549328114527,0.0,0.0
157,4,-0.14251249398016475,-25.489825522494257,0.0,0.0
158,24,-0.09577278748864605,-4.259834799628867,0.0,0.0
159,22,-4.615350077597761,0.06989553214321619,0.0,0.0
160,23,-4.396167975862008,0.04834188890548669,0.0,0.0
161,105,-0.04418154269126803,-0.9081994096896844,1.0,1.0
162,12,-0.11597796711483022,-8.417275991656526,0.0,0.0
163,38,-0.04533087154243506,-2.6364675423656965,0.0,0.0
164,15,-0.16602131988974161,-6.605866510632977,0.0,0.0
165,7,-14.505678501488024,0.021058878488935524,0.0,0.0
166,80,-0.09688441107867428,-1.1792875199499009,0.0,0.0
167,28,-0.06550802424777542,-3.562117812572801,0.0,0.0
168,22,-0.16406368263066565,-4.499234481142005,0.0,0.0
169,139,-0.844464476234069,0.09348648447540732,0.0,0.0
170,5,-0.10443781003079249,-20.44121741314131,0.0,0.0
171,11,-9.255043597178533,0.16413450626944093,0.0,0.0
172,9,-0.05024576873484722,-11.50135513563717,0.0,0.0
173,21,-4.9125814906406795,0.15067672873591745,0.0,0.0
174,8,-0.15607067567408414,-12.875246869522694,0.0,0.0
175,6,-16.74378778924654,0.07712112257987265,0.0,0.0
176,47,-2.2391751301263727,0.1115155556582874,0.0,0.0
177,88,-1.2240370643991343,0.08729199063262943,0.0,0.0
178,10,-0.08082058499967434,-10.194807867778007,0.0,0.0
179,15,-6.790482446416359,0.12381577974969209,0.0,0.0
180,4,-25.11017550995625,0.11017550995625243,0.0,0.0
181,14,-7.324156300435047,-0.3243118745957781,0.0,0.0
182,17,-0.13790831934161685,-6.13257027854689,0.0,0.0
183,22,-4.713568343664892,-0.023345617383139696,0.0,0.0
184,7,-14.457813778864516,-0.1588314584519097,0.0,0.0
185,6,-0.11408612271540264,-16.972629459575234,0.0,0.0
186,41,-0.07104154818829493,-2.4071233194653856,0.0,0.0
187,74,-0.10709912434478361,-1.3259202470478582,0.0,0.0
188,15,-0.16638198635583287,-6.6378431918175185,0.0,0.0
189,22,-4.641026611235386,0.0955720657808403,0.0,0.0
190,71,-0.1483582150320079,-1.358169605103284,0.0,0.0
191,34,-0.03776613121615224,-2.958949555597472,0.0,0.0
192,42,-0.1505746813399686,-2.270468865999485,0.0,0.0
193,21,-0.16731428089443248,-4.875599476998123,0.0,0.0
194,81,-0.09803615117298882,-1.1648761585773617,0.0,0.0
195,27,-3.8075658639063756,0.0767692309203172,0.0,0.0
196,38,-2.7507156461175084,0.06691978547543109,0.0,0.0
197,45,-0.06770729347246293,-2.2263649693432868,0.0,0.0
198,3,-33.47483679262673,0.141503459293401,0.0,0.0
199,35,-0.06501140137792272,-2.8448589543007086,0.0,0.0
200,5,-0.02466140611393871,-20.423487209492574,0.0,0.0
201,15,-0.04612551799962801,-6.792425733234287,0.0,0.0
202,67,-0.13344797951085866,-1.3890472974920058,0.0,0.0
203,9,-11.165414727201213,0.054303616090101994,0.0,0.0
204,4,-0.17030717731993805,-25.213517776307185,0.0,0.0
205,22,4.5138988590972104,-9.160097662305978,1.0,1.0
206,6,-0.06511567837492067,-16.909054515106646,0.0,0.0
207,35,-2.987616071530808,0.13047321438795106,0.0,0.0
208,11,-0.09814189532573211,-9.196784658780514,0.0,0.0
209,25,-0.028935041207590384,-4.061157837874923,0.0,0.0
210,59,-1.7690003547291044,0.07408510049181628,0.0,0.0
211,17,-0.13820733422801923,-5.926155578250406,0.0,0.0
212,1,-100.13522536426777,0.1352253642677613,0.0,0.0
213,58,-1.8445413942064315,0.12040346317194862,0.0,0.0
214,1,-0.07537403024229311,-100.95537385441524,0.0,0.0
215,18,-0.10880531482753247,-5.593765394574337,0.0,0.0
216,52,-2.050279890961015,0.12381699169478953,0.0,0.0
217,40,-0.12803174573610845,-2.4072221500713504,0.0,0.0
218,24,-4.234697576475672,0.05321074289108882,0.0,0.0
219,1,-0.18864320335221937,-101.36019014264546,0.0,0.0
220,52,-0.08479018952414813,-1.951400636567803,0.0,0.0
221,7,-0.19376202884698643,-14.775334234372567,0.0,0.0
222,12,-0.1045870242346549,-8.409600713845423,0.0,0.0
223,10,-0.18938787139155638,-10.43556573632043,0.0,0.0
224,34,-0.16673339918620966,-2.866199171516946,0.0,0.0
225,8,-0.09901546361185191,-12.914793904935436,0.0,0.0
226,115,-0.9467177867545431,0.0771525693632388,0.0,0.0
227,6,-16.83816056044458,0.17149389377791646,0.0,0.0
228,41,-2.5795077306316383,0.1404833403877358,0.0,0.0
229,84,-1.294958621979108,0.1044824315029177,0.0,0.0
230,28,-0.14204595441582327,-3.504500404883865,0.0,0.0
231,6,-16.796627557014606,0.12996089034793953,0.0,0.0
232,30,-3.460411198247827,0.1270778649144942,0.0,0.0
233,1,-0.10816005999999312,-100.94362410575357,0.0,0.0
234,46,-0.11396369128170913,-2.095429240741854,0.0,0.0
235,62,-0.04230739726293313,-1.6060739780272653,0.0,0.0
236,12,8.284694439826863,-16.806721808381297,1.0,1.0
237,1,-0.1367488186961657,-100.89587448221369,0.0,0.0
238,12,-0.18169955394364054,-8.394020320806751,0.0,0.0
239,8,-12.653142715099523,0.15314271509952398,0.0,0.0
240,48,-2.152104127208277,0.06877079387494354,0.0,0.0
241,13,-0.0735084881926503,-7.792712965886009,0.0,0.0
242,9,-0.16371522351037343,-11.25981475623102,0.0,0.0
243,37,-2.7858841652888304,0.08318146258612798,0.0,0.0
244,29,-0.1114031249967761,-3.410634409189492,0.0,0.0
245,136,-0.09611483050886976,-0.658329780054841,0.0,0.0
246,28,-0.07623416227370398,-3.600711197251986,0.0,0.0
247,28,-0.15232328855375016,-3.6276244993654423,0.0,0.0
248,26,-3.923575634237282,0.07742178808343601,0.0,0.0
249,28,-3.6652989164444896,0.09387034501591854,0.0,0.0
250,3,-33.46114843455837,0.12781510122503484,0.0,0.0
251,49,10.171691503377458,-12.261990353979046,5.0,5.0
252,11,-0.07425669728165105,-9.29087561347951,0.0,0.0
253,66,-1.589408795771936,0.07425728062042078,0.0,0.0
254,1,-0.023999007264124416,-101.00917659496378,0.0,0.0
255,48,2.0091092768720977,-4.124811687338998,1.0,1.0
256,37,2.6222516754563148,-5.324954378159018,2.0,2.0
257,87,-0.08416741659392306,-1.0652578707623988,1.0,1.0
258,17,-0.06572971456888708,-6.013071972887907,0.0,0.0
259,66,-1.6348212771118704,0.03490349521622978,0.0,0.0
260,30,-0.10658101340033502,-3.290704198010994,0.0,0.0
261,40,-0.04467929757013451,-2.504770394003521,0.0,0.0
262,20,-5.099706007850076,0.09970600785007654,0.0,0.0
263,28,-3.708862083626069,0.13743351219749741,0.0,0.0
264,46,-0.06120275340110755,-2.242911992409505,0.0,0.0
265,13,-7.816746438278527,0.12443874597083433,0.0,0.0
266,86,-1.2574765833398467,0.03906154039813054,0.0,0.0
267,29,-0.11805375649594892,-3.458015349468479,0.0,0.0
268,68,4.335429065434126,-5.88852027205697,3.0,3.0
269,11,-9.223101438674089,0.13219234776499808,0.0,0.0
270,61,-0.054595110685849046,-1.6362646264920127,0.0,0.0
271,17,-0.17755874160194177,-6.03167410388484,0.0,0.0
272,5,-0.1760835474041103,-20.44283766541439,0.0,0.0
273,10,-10.08903609778945,0.08903609778944867,0.0,0.0
274,2,-0.04577539333110555,-50.90388363191502,0.0,0.0
275,42,-2.51491558961361,0.13396320866122927,0.0,0.0
276,5,-20.147138164759994,0.14713816475999458,0.0,0.0
277,60,-0.07618942898209241,-1.615375772721826,0.0,0.0
278,51,1.9066122984389986,-3.8673966121644887,2.0,2.0
279,7,-0.16125016633679862,-14.47436237088601,0.0,0.0
280,2,-0.16726810787535185,-50.85706329590398,0.0,0.0
281,50,-2.1088905182584736,0.10889051825847358,0.0,0.0
282,7,-0.13239650035167846,-14.759666295859962,0.0,0.0
283,6,-16.77414014164894,0.10747347498227122,0.0,0.0
284,4,-0.1776769839825445,-25.762377146332224,0.0,0.0
285,22,-0.09433470218562322,-4.513406796065199,0.0,0.0
286,19,-5.441844770400395,0.17868687566355315,0.0,0.0
287,4,-0.188483040787586,-25.166167888637855,0.0,0.0
288,116,4.248693943545737,-5.1395538739794,5.0,5.0
289,30,-0.05382929066784249,-3.3306738685884762,0.0,0.0
290,18,-0.07352561357295645,-5.593161589678993,0.0,0.0
291,7,-0.10020883866542783,-14.425971990496233,0.0,0.0
292,56,-1.8963894317931547,0.11067514607886887,0.0,0.0
293,20,-5.063850773712907,0.06385077371290679,0.0,0.0
294,43,-2.463718120820985,0.13813672547214773,0.0,0.0
295,3,-0.11628343085918091,-33.791980392848195,0.0,0.0
296,31,-3.3257787498904356,0.09997229827753251,0.0,0.0
297,6,-0.16529437322549254,-17.291720678548742,0.0,0.0
298,21,-4.813826114102174,0.05192135219741199,0.0,0.0
299,91,-0.06174592881275701,-1.0729331976701482,0.0,0.0
300,46,4.2867771896047975,-6.51856635759735,2.0,2.0
301,7,-0.03705223170379639,-14.93023759707555,0.0,0.0
302,5,-20.087193341841445,0.08719334184144337,0.0,0.0
303,6,-0.09079255926861418,-17.062910383788218,0.0,0.0
304,4,-25.160128932697667,0.16012893269766448,0.0,0.0
305,2,-50.189436929637175,0.18943692963717335,0.0,0.0
306,1,-0.1413135079977546,-100.86642149720886,0.0,0.0
307,28,3.5211775830889573,-7.155544852011279,1.0,1.0
308,60,-0.08850204856869306,-1.6432621662468954,0.0,0.0
309,33,-0.13478679697917764,-2.981341745563081,0.0,0.0
310,4,-0.11293283848408005,-25.4355864502573,0.0,0.0
311,3,-33.480912101927586,0.0007903262533177727,0.0,0.0
312,69,-0.05628425859733925,-1.4346220976468238,0.0,0.0
313,26,-0.12051690548261068,-3.7905774053473067,0.0,0.0
314,83,-0.08439253987728723,-1.1431935605261432,0.0,0.0
315,88,2.220263162779487,-3.3770367422740764,2.0,2.0
316,20,-5.07809299565506,0.07809299565505977,0.0,0.0
317,9,-0.029774609114307078,-11.239210273179426,0.0,0.0
318,5,-0.14892134336632643,-20.44151605652588,0.0,0.0
319,16,-0.1367923596906664,-6.227661360092696,0.0,0.0
320,4,-25.111262986562647,0.11126298656264799,0.0,0.0
321,3,-33.37964591422908,0.046312580895746976,0.0,0.0
322,61,-1.7782704306819215,0.13487684096274574,0.0,0.0
323,6,33.31958653678398,-50.43986664840518,2.0,2.0
324,6,-16.80152379406672,0.1348571274000533,0.0,0.0
325,86,1.1294700513412652,-2.292260749015684,2.0,2.0
326,13,-0.17476217993978096,-7.667766689146002,0.0,0.0
327,6,-0.10713185766577339,-17.393552160352034,0.0,0.0
328,3,-0.19254977603472545,-33.687624433017724,0.0,0.0
329,3,-0.16756591035469945,-33.76856404018081,0.0,0.0
330,58,-1.8582835038757484,0.1058430708919022,0.0,0.0
331,2,-50.02952753179948,-0.26843278416621297,0.0,0.0
332,10,-0.10560060067623826,-10.082534804816053,0.0,0.0
333,5,-0.0963261241718203,-20.631347251292333,0.0,0.0
334,13,-7.739772258367022,0.04746456605932994,0.0,0.0
335,26,-0.0981927974868219,-3.9371899369475094,0.0,0.0
336,25,-0.07530829674434447,-4.0575651293009205,0.0,0.0
337,16,-0.07835497428783747,-6.2629828446711855,0.0,0.0
338,27,-3.745296015442677,0.04159231173897363,0.0,0.0
339,27,-0.13452640481904124,-3.725458849621367,0.0,0.0
340,1,-0.08521119629107679,-101.62954172489943,0.0,0.0
341,82,-1.314467937792083,0.04872334780956806,0.0,0.0
342,12,8.302578681559716,-16.753410892049214,1.0,1.0
343,124,-0.08097806146275542,-0.7556951322433777,0.0,0.0
344,6,-16.722966247139002,-0.09820802539511059,0.0,0.0
345,37,-0.07613365709760392,-2.6753882663972077,0.0,0.0
346,88,-1.2068025083148235,0.0704388719511871,0.0,0.0
347,1,-100.1871796628448,0.18717966284480256,0.0,0.0
348,37,-0.058487204482617135,-2.7300643657395995,0.0,0.0
349,55,3.5783065614216896,-5.429711208377468,2.0,2.0
350,17,-0.17401321402732065,-5.8985075672266625,0.0,0.0
351,62,-0.055371924311153405,-1.5822340345702746,0.0,0.0
352,19,-0.03752272871895419,-5.338712527872931,0.0,0.0
353,40,-2.6311597324079896,0.13115973240798978,0.0,0.0
354,15,-6.857758269639526,0.19109160297285915,0.0,0.0
355,6,-16.875047753843774,0.040912868247644237,0.0,0.0
356,39,-2.696809446497744,0.10641311011566568,0.0,0.0
357,44,-0.05489810525621603,-2.297758190568874,0.0,0.0
358,18,-5.629839198150839,0.07428364259528354,0.0,0.0
359,25,-4.124606705661182,0.12460670566118198,0.0,0.0
360,71,-0.07959849831418701,-1.3784477221423264,0.0,0.0
361,45,-0.1413926644011861,-2.1567081347392705,0.0,0.0
362,62,-0.11370252171226074,-1.5412601589610644,0.0,0.0
363,7,-0.04802460341700399,-14.57827711648481,0.0,0.0
364,52,-0.06164109160025187,-1.8892180849934728,0.0,0.0
365,41,-2.5713274524983953,0.13230306225449284,0.0,0.0
366,87,-0.07491105783488482,-1.1036194117620577,0.0,0.0
367,68,-1.5723062866079762,0.10171805131385854,0.0,0.0
368,66,-1.6150600469568042,0.08523681891818444,0.0,0.0
369,5,-20.042406109228132,0.04240610922813522,0.0,0.0
370,51,-0.13940259755389411,-1.8699516572150123,0.0,0.0
371,2,-0.07278691415616768,-50.882225344909855,0.0,0.0
372,5,-20.149743677402753,0.1497436774027546,0.0,0.0
373,31,-3.3701026201281525,0.14429616851524935,0.0,0.0
374,17,-0.1173194853674753,-5.868876922125377,0.0,0.0
375,65,-0.08030700661837296,-1.4784276539560846,0.0,0.0
376,9,-11.176421627453845,-0.07734560882619845,0.0,0.0
377,3,-33.35590860187646,0.02257526854312264,0.0,0.0
378,1,-0.11379886959708495,-100.93049202355283,0.0,0.0
379,14,-7.302822167656016,0.1599650247988735,0.0,0.0
380,95,-0.05259182658848576,-1.0469874672299242,0.0,0.0
381,165,2.3791264427918155,-2.9950594562524837,4.0,4.0
382,15,-0.12697448771082376,-6.816003912184014,0.0,0.0
383,7,-0.1674124735796678,-14.283411536397992,0.0,0.0
384,89,1.017162785470441,-2.1611100221675628,1.0,1.0
385,272,1.7724204900724723,-2.1488662463375063,5.0,5.0
386,12,-0.11832530584247451,-8.425157170646713,0.0,0.0
387,95,-1.1340692898184495,0.057466467504878195,0.0,0.0
388,72,-1.5197273234625992,0.041036945873616254,0.0,0.0
389,22,-0.08522852919719913,-4.556849771488338,0.0,0.0
390,2,-0.14850436106887757,-50.67696652259201,0.0,0.0
391,3,-33.41703157928287,0.08369824594953384,0.0,0.0
392,6,-16.689095286792064,0.022428620125394594,0.0,0.0
393,8,-0.10667400859934223,-12.744567245689721,0.0,0.0
394,4,-0.21025581821464284,-25.17998614847135,0.0,0.0
395,5,-0.10416482651760664,-20.665513555561375,0.0,0.0
396,13,-0.15056662241155844,-7.7158218593289565,0.0,0.0
397,40,-2.5530085094675785,0.053008509467578645,0.0,0.0
398,10,-10.025708531610551,0.025708531610550266,0.0,0.0
399,19,-0.10837631014981172,-5.406532396618681,0.0,0.0
400,154,-0.740082582809548,0.0832645432911224,0.0,0.0
401,31,-3.3700104980864536,0.048607616394798436,0.0,0.0
402,81,-1.3439193640605287,0.10935146282596069,0.0,0.0
403,291,0.27796743730517437,-0.6238659366438049,2.0,2.0
404,45,-2.2846637311593705,0.062441508937148234,0.0,0.0
405,26,-3.912832075645108,0.06667822949126187,0.0,0.0
406,195,0.4512159934628721,-0.9652308566020352,2.0,2.0
407,38,-2.736396888144274,0.10481794077585324,0.0,0.0
408,207,-0.5607573420390226,0.07756816148384879,0.0,0.0
409,7,-14.33631854131363,0.003780967145584509,0.0,0.0
410,85,-0.052731010769660136,-1.2347167579630098,0.0,0.0
411,28,-0.07578638062644612,-3.5852605630172483,0.0,0.0
412,1,-0.19954499445570448,-100.87677557141403,0.0,0.0
413,297,-0.0691508387677879,-0.27753907789052745,0.0,0.0
414,148,0.6202157922426802,-1.297434794921282,2.0,2.0
415,319,0.2631779019314459,-0.5779997886456028,2.0,2.0
416,86,-1.2304536966316106,0.0676629989571919,0.0,0.0
417,26,-3.9275216872464944,-0.38165426555261095,0.0,0.0
418,108,6.4478017639826755,-7.463945762449764,7.0,7.0
419,147,0.6274090043458803,-1.3267035948327621,1.0,1.0
420,166,0.5314771828961725,-1.1469614969314716,1.0,1.0
421,7,-0.1451966990138252,-14.484373487025305,0.0,0.0
422,13,-0.09805691609592085,-7.888880411897002,0.0,0.0
423,8,-12.624725613423534,0.12472561342353268,0.0,0.0
424,117,-0.9127787810372704,0.058077926336415675,0.0,0.0
425,36,-2.827304093988226,0.017691106365829608,0.0,0.0
426,57,-1.8070993754316254,0.05271341051934468,0.0,0.0
427,273,-0.059218971469764896,-0.3146092558539276,0.0,0.0
428,109,-0.06144982134482478,-1.0062173530819698,0.0,0.0
429,5,-20.027467081526574,0.027467081526574854,0.0,0.0
430,134,-0.05070739419537996,-0.695561262521038,1.0,1.0
431,30,-0.08326264769362253,-3.393438332417645,0.0,0.0
432,73,-1.4096637495991604,0.022589954142733473,0.0,0.0
433,98,-0.057671437513533874,-0.9627367257517723,1.0,1.0
434,3,-0.15560466179416363,-34.106441494239,0.0,0.0
435,13,-7.770797491015643,0.07848979870795152,0.0,0.0
436,101,-1.0319875611167726,0.04188855121578254,0.0,0.0
437,95,-1.1137357232577263,0.06110414431035789,0.0,0.0
438,151,0.6193981963935676,-1.307126167944111,1.0,1.0
439,94,-1.1348976357378615,0.07106784850381904,0.0,0.0
440,147,0.6357165966248134,-1.3432901490209475,1.0,1.0
441,220,0.8570026527365787,-1.3115481072820332,3.0,3.0
442,156,-0.056110515198785564,-0.5849773154479122,1.0,1.0
443,56,-1.8420899476617962,0.0563756619475108,0.0,0.0
444,517,0.15558946773057644,-0.3534360297595643,1.0,1.0
445,101,3.917087215527916,-4.907186225428906,5.0,5.0
446,465,0.39081363619206333,-0.6308212785301673,2.0,2.0
447,164,-0.6711220332639364,0.06136593570296072,0.0,0.0
448,226,-0.4886949688071583,0.04621709270096363,0.0,0.0
449,1175,0.807416758407025,-0.8925231413857484,11.0,11.0
450,562,2.9957995929384276,-3.1881338815333122,17.0,17.0
451,93,-0.06242102903140125,-1.5285718589043022,0.0,0.0
