episode,steps,reward_0,reward_1,reward_2,collisions_0,collisions_1,collisions_2
78,5,-0.09031402850598877,-21.30043060173722,-0.4270019931928962,0.0,0.0,0.0
79,2,-0.10639608144627519,-0.22343454987815708,-51.545987013450464,0.0,0.0,0.0
80,1,-0.027876574644520133,0.055945051368568414,-101.96305304593585,0.0,0.0,0.0
81,63,-0.051450975037670224,-0.8755509808085264,0.6921820309421343,0.0,0.0,0.0
82,8,-12.619694233943928,-0.8257938316275135,0.1336789883202857,0.0,0.0,0.0
83,11,-0.06731812511457366,-9.599763643407261,0.08311373682477806,0.0,0.0,0.0
84,11,-0.069712076212487,-9.672225517746947,0.09071907088268744,0.0,0.0,0.0
85,16,-0.058897307767162545,-6.413259261581455,0.1174554022256536,0.0,0.0,0.0
86,17,-0.06613204540003101,0.17612115526056926,-6.177027039769889,0.0,0.0,0.0
87,6,-0.04872669053352696,0.09002953346458518,-16.900481497472757,0.0,0.0,0.0
88,3,-0.0526380839555202,-34.77087020871992,0.04209275614515226,0.0,0.0,0.0
89,3,-0.08784763784806142,-34.41900264149177,0.21908096090773768,0.0,0.0,0.0
90,9,-11.134820138623269,0.08710778181769488,0.06938449996761809,0.0,0.0,0.0
91,14,-7.212125037577853,0.10670936983585008,0.1840405961807301,0.0,0.0,0.0
92,29,-0.13470915760679886,0.18908218147466707,-3.3558465765356216,0.0,0.0,0.0
93,17,-5.9910374789089555,0.17748394376528587,0.1425630245125661,0.0,0.0,0.0
94,8,-0.03502896150900456,0.049921576259976216,-12.991844044502546,0.0,0.0,0.0
95,14,-7.238434984081727,0.19766644600165933,-0.04452945273971815,0.0,0.0,0.0
96,3,-33.37995379767677,0.1791340356870308,0.07585047026292545,0.0,0.0,0.0
97,1,-0.12121670438929096,0.15771165669307752,-101.93920601786486,0.0,0.0,0.0
98,12,-0.09105800460006519,-8.506640739105825,0.13332151049973354,0.0,0.0,0.0
99,3,-0.12722130014743002,0.18214064014194267,-35.83639292534005,0.0,0.0,0.0
100,16,-6.349821496679113,0.11270933148236725,-0.04040575521837528,0.0,0.0,0.0
101,3,-0.08258211710133694,-34.86070333380896,13.520481348955236,0.0,0.0,0.0
102,9,-0.11833066590510384,-11.42186438233062,0.18517439138304354,0.0,0.0,0.0
103,89,-0.08646989151395479,-0.6071334578842412,0.09389394015672776,0.0,0.0,0.0
104,6,-0.09490970724529725,0.20539499279616077,-17.675404320587322,0.0,0.0,0.0
105,28,3.5237515686482443,-7.1926089808306175,0.11128709066922804,1.0,1.0,0.0
106,57,5.200397383701527,-5.208225161742814,-1.6703969014705466,3.0,3.0,0.0
107,51,1.9102782916488905,1.7337460777071403,-3.109041254115862,1.0,0.0,1.0
108,4,-0.08454120500509527,0.09689327065145091,-25.74519070972573,0.0,0.0,0.0
109,3,-0.053961763856633004,-21.477418448556744,0.07493735185005783,0.0,0.0,0.0
110,45,-0.03674822997897959,0.17651196880982664,-2.1972287191499453,1.0,0.0,1.0
111,5,-20.02678451186795,0.08202295018003028,-21.152914241802208,0.0,0.0,0.0
112,1,-0.12816368095953057,0.19195802013303886,-101.94582519906609,0.0,0.0,0.0
113,122,4.869470694563741,-4.838032907278787,-0.7520630889144074,6.0,6.0,0.0
114,30,-0.08819789830206311,0.10680956143455352,-3.2785517372487174,0.0,0.0,0.0
115,15,-6.73999189179292,0.13739750471636147,0.09003280690005383,0.0,0.0,0.0
116,11,-0.052318830439209575,-9.308716549178444,0.10622425391984981,0.0,0.0,0.0
117,4,-0.11919473546720813,-25.89723659263545,0.14075704389996796,0.0,0.0,0.0
118,7,-0.07708170477391751,0.17792848532529382,-15.972217083649197,0.0,0.0,0.0
119,6,-0.06394069978910001,0.23628634642801538,-17.117558108677862,0.0,0.0,0.0
120,10,-0.03266070772627916,0.06538073534312873,-10.237850145779598,0.0,0.0,0.0
121,6,-16.75151972870772,0.12892859145326574,0.2501589019930565,0.0,0.0,0.0
122,2,-50.2069052658878,-0.09129591274825613,0.2320130469078948,0.0,0.0,0.0
123,24,-4.280674645795252,0.04904730520507178,0.1721022830403612,0.0,0.0,0.0
124,3,-33.38377269865194,0.23230307014489945,0.09270150466030498,0.0,0.0,0.0
125,3,-0.17242195353257594,0.19836346884649633,-34.72180820513197,0.0,0.0,0.0
126,7,-0.04703619244332206,0.06433703465225596,-15.28549604466115,0.0,0.0,0.0
127,22,-4.5947481937451995,-0.20903023163852552,0.09344332980640885,0.0,0.0,0.0
128,45,-0.09109064846665217,-2.2993658581263285,0.08790165954656799,0.0,0.0,0.0
129,2,-0.09147952195087286,-51.61691060696281,-0.24131318485993403,0.0,0.0,0.0
130,52,1.8665964386585687,0.14187279007052267,-3.776169725789452,2.0,0.0,2.0
131,10,-0.0657002236740915,-11.54140440275387,0.10241824274562061,0.0,0.0,0.0
132,6,-0.14305460281095725,0.1675956609627761,-17.5418383324773,0.0,0.0,0.0
133,26,-0.12309951197558885,0.17438159228665204,-3.800062658416366,0.0,0.0,0.0
134,9,-0.03868530986027394,-11.438408295773328,-0.55021871956429,0.0,0.0,0.0
135,2,-0.13896563004387683,0.18470090423181806,-51.505973705451936,0.0,0.0,0.0
136,29,-0.05729778643000224,-3.5694829431097106,0.1279393358088996,0.0,0.0,0.0
137,35,-0.043731750550354956,0.06703159984399665,-2.8834641228750977,0.0,0.0,0.0
138,3,-33.44315479000374,0.19373342769672564,0.13614735098512273,0.0,0.0,0.0
139,7,-0.04242166563151671,0.050369835947630025,-14.63944691218347,0.0,0.0,0.0
140,4,-0.033317907517618456,-25.71924459263305,0.03833070858199049,0.0,0.0,0.0
141,19,-0.04597359603174753,-5.430410671617719,0.10399149314121343,0.0,0.0,0.0
142,40,-2.5938871549977716,0.12253133262855649,0.21558843061431907,0.0,0.0,0.0
143,1,-0.05204318594118055,0.12057768631716856,-101.85246084884514,0.0,0.0,0.0
144,19,-0.15142262743069168,0.170212348344315,-5.409482894066067,0.0,0.0,0.0
145,58,-0.04251930154313076,-1.7172000844079478,-0.010037168137533713,0.0,0.0,0.0
146,3,-0.1299928764913062,-34.85684028421046,0.15085886728598988,0.0,0.0,0.0
147,19,-0.04952727036572018,-5.784300764443428,0.11013337467847678,0.0,0.0,0.0
148,22,-0.04897689642165228,-4.595246135372386,0.057657523543607654,0.0,0.0,0.0
149,16,-0.04154931943896006,-6.3403979376695805,0.07745963572867372,0.0,0.0,0.0
150,10,-0.14310913260923191,-10.278512865095928,0.17957492297455682,0.0,0.0,0.0
151,53,-0.07055272728387413,-0.16193825909911508,-1.8786465950951323,0.0,0.0,0.0
152,29,-0.11024784727577502,0.14790003688280043,-3.7712102076079788,0.0,0.0,0.0
153,10,19.979556746941114,-10.762727614710615,-19.900666367487172,2.0,0.0,2.0
154,3,-0.09158407047769963,-0.30805638773532545,-34.48548551801434,0.0,0.0,0.0
155,12,-0.04106093694345224,-8.634104735112023,0.13764036882151848,0.0,0.0,0.0
156,98,-0.043481451381006085,-1.039732403600845,0.09868811835061252,0.0,0.0,0.0
157,8,-0.09915229947644712,-12.805495356304164,0.12022268118377379,0.0,0.0,0.0
158,7,-0.06529021285593309,0.08683779310758215,-14.519354648401404,0.0,0.0,0.0
159,17,-0.051801202906916734,0.08077286931460835,-6.085988268257458,0.0,0.0,0.0
160,3,66.65408343587283,-66.64012127355399,-35.058398001799496,2.0,2.0,0.0
161,79,-1.3182700765233057,0.1449816295089176,0.08632327600032594,0.0,0.0,0.0
162,15,-0.04456030724311058,-6.768565155425174,0.08927748850655932,0.0,0.0,0.0
163,7,-0.1405445971851826,0.14939014964178762,-15.099964415813616,0.0,0.0,0.0
164,3,-0.10176367258901985,-35.78390885394915,0.12604158865385098,0.0,0.0,0.0
165,24,-0.11392315589653725,-4.085643361390368,0.1572902767422506,0.0,0.0,0.0
166,4,-0.025635096935801266,0.04080981789243711,-25.910878619862896,0.0,0.0,0.0
167,2,-0.06949595807659593,0.15825321716766702,-51.930607073834885,0.0,0.0,0.0
168,46,4.281399714623566,-1.3226898289251994,-4.250066024044728,2.0,0.0,2.0
169,24,-0.11883287606582489,0.19154621155248683,-4.1838693405873855,0.0,0.0,0.0
170,24,-4.289333771827724,0.15463900514748696,0.0758810860186967,0.0,0.0,0.0
171,7,-14.406593122123827,0.22875160717052653,0.17101060093912876,0.0,0.0,0.0
172,11,-0.06363601071311448,-9.918878298322015,0.1930572478128502,0.0,0.0,0.0
173,6,-0.11662289205566662,-17.066306936391147,-0.7694546864087247,0.0,0.0,0.0
174,66,4.49453360841728,-2.917414872510505,-3.057900615776381,3.0,2.0,1.0
175,1,-0.10084392075176803,-102.13929775263037,0.1574341521306699,0.0,0.0,0.0
176,3,-33.413818686149476,0.11083672616581763,0.13907283917003843,0.0,0.0,0.0
177,14,-0.1338662898060998,-7.130734110696105,-0.2436661071811808,0.0,0.0,0.0
178,13,-7.74989415575333,0.12030126151842063,0.0800580752568209,0.0,0.0,0.0
179,7,-0.16706540043421098,-14.925329322544128,0.19512363213078537,0.0,0.0,0.0
180,7,-0.05430750105054698,0.06971616626669778,-14.94045636031014,0.0,0.0,0.0
181,13,-0.022598110062325143,-7.841751900584518,-8.041560074683671,0.0,0.0,0.0
182,14,-0.1616486564136264,0.23755627772905696,-7.716419801225899,0.0,0.0,0.0
183,2,-0.0783931018618843,0.10087691653587944,-52.80553237706386,0.0,0.0,0.0
184,2,-50.08295202414361,0.09966037616467131,0.14673208710363742,0.0,0.0,0.0
185,4,-0.013744798030359107,-25.575650874235663,0.2406528678330996,1.0,1.0,0.0
186,10,-0.04755105967105165,-10.592823882651441,0.17172794786084672,0.0,0.0,0.0
187,3,-33.39335414082709,0.13447252090209372,0.10068880528261244,0.0,0.0,0.0
188,6,-0.0991266917169523,-17.324349063151566,0.1479072146248308,0.0,0.0,0.0
189,10,-0.03627390185756127,0.05710550775274714,-10.355613777080382,0.0,0.0,0.0
190,29,-3.565203365375025,0.12809274619752367,0.1544867190525771,0.0,0.0,0.0
191,22,-0.07032441638224536,-0.6765315784021967,-4.578585759407775,0.0,0.0,0.0
192,133,-0.06486906167961015,-0.6654575223115723,0.09198327296864428,1.0,1.0,0.0
193,8,-12.572929264543072,5.174483725986503,0.11502000144559912,0.0,0.0,0.0
194,17,11.735853937135648,-11.66348825571642,-5.898468181554016,2.0,2.0,0.0
195,54,-0.12574504837597536,0.055082486045982024,-1.7654646842713506,0.0,0.0,0.0
196,11,-0.04436245532804963,-9.267926299934981,-0.14999593146119491,0.0,0.0,0.0
197,17,-0.030765896567841025,-6.038635706161634,0.04105247511858464,0.0,0.0,0.0
198,5,-0.05923304647767667,-21.346244963695163,0.10527261711646121,0.0,0.0,0.0
199,59,3.3425683801421977,-3.3281919718503654,-0.9770928750882257,2.0,2.0,0.0
200,3,-0.1136350089506042,0.19360905836354492,-35.262662032724,0.0,0.0,0.0
201,52,-0.12584998774580175,-0.005234585259069348,-2.0682883525193136,0.0,0.0,0.0
202,4,-25.03120957190308,0.09809705824671451,0.0425853660973686,0.0,0.0,0.0
203,17,-0.02590998141719675,-6.490655705219634,0.08370552010321067,0.0,0.0,0.0
204,17,-0.08193371251458618,0.11860080055405016,-6.377963654934339,0.0,0.0,0.0
205,30,-0.035104349480995514,0.09180174239073394,-2.04870957728979,0.0,0.0,0.0
206,17,-0.07965577084233304,-5.985505096888697,2.1330448167549827,0.0,0.0,0.0
207,18,5.519856289607197,0.10117657258606431,-11.261156881560341,1.0,0.0,1.0
208,10,-0.16188684616823168,0.19958516545939042,-10.199062591041681,0.0,0.0,0.0
209,15,-0.07119883933816855,-6.827496492691056,0.082911160790685,0.0,0.0,0.0
210,6,-0.1447356197477637,-0.12072369873469997,-17.825427093817243,0.0,0.0,0.0
211,1,-0.05613058614000738,-1.240209087398819,-102.03645346075241,0.0,0.0,0.0
212,12,-0.1935394022837159,-8.917265669149295,3.555365422082804,0.0,0.0,0.0
213,4,-0.15198865091806626,0.19533777253448348,-25.995505703499695,0.0,0.0,0.0
214,6,-0.1668731113921127,-17.669150216471753,0.18943752489984866,0.0,0.0,0.0
215,63,-1.6314045989606325,0.7360867579923949,0.10389073505495573,0.0,0.0,0.0
216,16,-0.10402281400265373,0.1456854515379925,-6.621120756161515,0.0,0.0,0.0
217,34,-0.12114636973662808,-1.746529149550934,-0.04127251274162157,0.0,0.0,0.0
218,48,-0.05064037786126278,0.09659541876679868,-2.0542196800579857,0.0,0.0,0.0
219,5,-0.11101206582356982,-20.549016880540105,0.18912462974476807,0.0,0.0,0.0
220,74,-0.052473601271154684,-1.413028009859312,0.09648427721025922,0.0,0.0,0.0
221,7,-0.17553164918001155,0.2557365823689764,-15.020011331480308,0.0,0.0,0.0
222,2,-0.06535828820429898,-51.71032655257501,0.09097249593059337,0.0,0.0,0.0
223,10,-0.11001982264955208,-10.132350615856726,0.13828124946473946,0.0,0.0,0.0
224,3,-33.41952310791266,0.12220350449670658,0.22306751303142702,0.0,0.0,0.0
225,10,-0.12758840222742532,-10.488065169038894,4.172119542200922,0.0,0.0,0.0
226,12,-8.41659011711159,0.13554764962865373,3.4525880884444873,0.0,0.0,0.0
227,13,-0.034878400508546584,-8.174037182614011,3.215506232478222,0.0,0.0,0.0
228,114,-0.05792127009190839,-0.7759664048620263,0.08047774901525469,0.0,0.0,0.0
229,20,14.975092204573272,-14.946376308142401,-5.1583636585945865,3.0,3.0,0.0
230,29,-3.5412746352311095,-0.09037908165682366,-0.06446451291195988,0.0,0.0,0.0
231,23,-0.11479105067623385,-4.423307012564825,0.1676530362545807,0.0,0.0,0.0
232,19,-0.1641614187864823,0.20867742232281664,-5.2725080496783985,0.0,0.0,0.0
233,5,-0.048957366789086305,-20.94787541918553,0.095591824080369,0.0,0.0,0.0
234,8,-0.06711427833944422,0.1300245135317255,-12.697716007195332,0.0,0.0,0.0
235,13,-0.06725709643084096,0.1363949693994255,-7.792928143579292,0.0,0.0,0.0
236,3,-0.13943286029626697,-34.859887264049924,0.19128372396784102,0.0,0.0,0.0
237,86,4.5846542726518145,-1.0415370721773907,-4.541458199969782,5.0,1.0,4.0
238,8,-0.08122219412482543,0.19030218634030976,-13.253037731154082,0.0,0.0,0.0
239,5,-20.064162124229984,-0.2953100694130619,-21.081955501310446,0.0,0.0,0.0
240,2,-0.0956083919829796,0.1273464213209724,-51.52184761579564,0.0,0.0,0.0
241,15,-0.09807683951075077,0.11506751119797258,-6.750035540204715,0.0,0.0,0.0
242,39,-0.036701219910738464,1.1174639637179884,-2.587606383046864,0.0,0.0,0.0
243,24,-4.250280312751408,0.12651898690211424,0.13995901169160385,0.0,0.0,0.0
244,21,-4.88827200425813,-0.055393086102089144,0.15703170678821315,0.0,0.0,0.0
245,6,-0.05397645254654806,-16.89416669113039,0.08770731833736184,0.0,0.0,0.0
246,5,-0.12122670570648827,0.13851274578301473,-21.05567874638079,0.0,0.0,0.0
247,23,4.308662776804963,-4.312844385215555,-4.285801364607779,1.0,0.0,1.0
248,78,1.235300120086273,-1.9951261857826148,0.08154416714380683,1.0,1.0,0.0
249,2,-0.13878817668867996,-0.3760884026063155,-51.5509191767009,0.0,0.0,0.0
250,3,-0.08198702387309675,-0.10804321174032815,-35.123377270814466,0.0,0.0,0.0
251,10,-0.05235122453960378,0.15038809705969763,-10.510306207141996,0.0,0.0,0.0
252,36,-0.08420817710025116,-2.793498202753805,-2.846705897995257,0.0,0.0,0.0
253,4,-25.098754173323798,0.14095275252960904,-0.2687996725068966,0.0,0.0,0.0
254,9,-0.10334962201590499,0.14426609351972633,-11.447168360776026,0.0,0.0,0.0
255,2,-50.17882395743919,-0.9948002791943764,0.21313481132901285,0.0,0.0,0.0
256,4,-0.06468153110272845,-25.723625016984204,10.19782635495023,0.0,0.0,0.0
257,13,-7.8056549010418,0.20339594214133247,0.10813150391465715,0.0,0.0,0.0
258,1,-0.1260619578809613,0.1908471929130044,-101.89300735254267,0.0,0.0,0.0
259,4,-0.09718237760191951,0.1841736345400829,-26.689271286172797,0.0,0.0,0.0
260,27,-0.09540040506876586,1.6008204094489888,-3.7353186486821692,0.0,0.0,0.0
261,22,-0.1332980205039462,-4.759551394204466,2.010180165104792,0.0,0.0,0.0
262,7,-0.07369114576099738,0.21313915057756724,-15.308991234132714,0.0,0.0,0.0
263,41,-2.5469466652106596,0.22017144949924086,0.13722158732696735,0.0,0.0,0.0
264,15,-6.775046440783587,0.16320521662580745,0.13739335459677318,0.0,0.0,0.0
265,22,-0.06504390726192477,-4.45056095909974,0.08093038996646258,0.0,0.0,0.0
266,4,-0.17456460824468986,-26.61087238723873,-0.07063466865554519,0.0,0.0,0.0
267,25,-0.06492901837793752,-4.002580663871247,0.07853138960973424,0.0,0.0,0.0
268,19,-0.0824907874443598,0.14489180930495804,-5.357387003326894,0.0,0.0,0.0
269,20,-0.036941605859220086,-5.071898024838287,-0.19484296464676187,0.0,0.0,0.0
270,9,-0.021494926020471008,-11.530939488458099,0.16196546463953662,0.0,0.0,0.0
271,17,5.863502524338668,-6.003572527605558,-5.825385709025424,1.0,0.0,1.0
272,54,-0.04679103002576537,-1.9180580567006333,0.06527925838813761,0.0,0.0,0.0
273,37,-2.8192520217558363,0.14622069994335712,1.2758147870908054,0.0,0.0,0.0
274,2,-0.043284339682814414,0.08779300346740182,-51.62973650591144,0.0,0.0,0.0
275,33,6.019481946711711,-5.999116157069504,-3.040371498862908,2.0,2.0,0.0
276,22,-0.04707979202509067,-4.804623019636107,0.10153720221615967,0.0,0.0,0.0
277,4,-0.07073695349257526,-0.5619230427185369,-25.987253289893946,0.0,0.0,0.0
278,8,-0.13845735617867994,0.16706811235511623,-12.664823882634865,0.0,0.0,0.0
279,4,-0.14170455465996842,-26.23950997001632,0.2767622575328896,0.0,0.0,0.0
280,5,-0.03420744458795903,-20.608319885243297,0.020693990436287918,0.0,0.0,0.0
281,11,-0.12916093129813835,0.19817287917025428,-9.381024990644503,0.0,0.0,0.0
282,6,-0.10898760780123846,-16.909268436491374,-0.5863415713271073,0.0,0.0,0.0
283,9,-0.0741990987879874,-11.26074294878854,0.10230634389010357,0.0,0.0,0.0
284,10,-0.06199232103660411,-10.509371571994148,0.1366880574461201,0.0,0.0,0.0
285,2,-50.08009729799678,0.14912434289772475,0.12233950518328515,0.0,0.0,0.0
286,35,-0.09625572295482916,-2.8969076131516616,0.11493074305965514,0.0,0.0,0.0
287,40,-2.5509208957597003,0.07527983967006244,0.1380169174654473,0.0,0.0,0.0
288,42,-0.06202025105182626,0.10606302498968441,-2.413359234944529,0.0,0.0,0.0
289,18,-5.592208007488191,2.4171908537410687,-0.21742735401295288,0.0,0.0,0.0
290,115,-0.07980234497283653,0.14217462676469753,-0.7624016647556588,0.0,0.0,0.0
291,15,-0.07040635740016533,2.7642390691951713,-6.752727116401971,0.0,0.0,0.0
292,48,-0.06642317081649485,-2.3279152421905946,-0.05479526361729561,0.0,0.0,0.0
293,4,-25.04826696153984,0.10204725666144063,0.0924044635674194,0.0,0.0,0.0
294,8,-0.1850537338483571,-12.984570518155447,0.21576534625271537,0.0,0.0,0.0
295,5,-0.0903351378675703,-20.528483446559342,0.11428797733857529,0.0,0.0,0.0
296,67,-0.09744570123781221,1.3518141463889195,-1.4181385331636271,0.0,0.0,0.0
297,12,-0.1091601692676983,-8.541984025044217,0.14774284317225184,0.0,0.0,0.0
298,9,-0.1072403797110802,-11.93442961242505,0.1323858023151558,0.0,0.0,0.0
299,16,-0.0888204701098246,-6.310002495457641,0.14217005165277397,0.0,0.0,0.0
300,1,-0.06334889963144255,0.08910726724392112,-101.92671989255736,0.0,0.0,0.0
301,24,-0.05012799793621602,-4.273284919511312,-0.09032361844455734,0.0,0.0,0.0
302,10,-0.06764807809651623,4.079646936590409,-10.39271849599366,0.0,0.0,0.0
303,41,-0.057862820430849796,0.0906135430486448,-2.388366164456263,0.0,0.0,0.0
304,15,-0.09751808372731882,0.13096674249504603,-7.103382251214215,0.0,0.0,0.0
305,3,-0.04209516602710912,0.06178003871132195,-34.91295041474833,0.0,0.0,0.0
306,2,-0.06201841442826382,0.13632692842561223,-51.8077885768872,0.0,0.0,0.0
307,81,-1.3032380259765426,0.11180864614905134,0.15217145903861254,0.0,0.0,0.0
308,20,4.964266014214595,-4.944771899269959,-5.008784674149707,1.0,1.0,0.0
309,28,-0.07026548836102625,-3.5771660975729915,0.18001903807593211,0.0,0.0,0.0
310,37,-0.08229659646614836,0.10498701227902854,-2.6558155895382596,0.0,0.0,0.0
311,5,-20.0992971838518,0.2121233528188314,0.10876102565548233,0.0,0.0,0.0
312,3,-0.14581256481288252,-34.63698580693593,0.2137797612952557,0.0,0.0,0.0
313,24,-4.290280620117884,0.2069594565996673,0.17252213863639754,0.0,0.0,0.0
314,8,12.481828985514552,0.18972669268485157,-25.327047408745837,1.0,0.0,1.0
315,56,1.7419500417408742,-1.7270665574917916,-1.6846097440980083,1.0,0.0,1.0
316,34,-3.051650956511255,0.16779455363778456,0.1579148585514522,0.0,0.0,0.0
