episode,steps,reward_0,reward_1,collisions_0,collisions_1
46,9,-0.71305010583545025,0.16921450741021235,0.0,0.0
47,15,-0.11958194052755736,-0.42088384480043539,0.0,0.0
48,69,-0.09171453275936324,-0.032319783648349011,0.0,0.0
49,6,-0.86160525633743479,0.04762229824230458,0.0,0.0
50,7,-0.85723384673247538,0.16485511442287412,0.0,0.0
51,21,-0.10650960583173739,-0.42264111122384435,0.0,0.0
52,1,-0.15180723785123507,-6.8771829720882121,0.0,0.0
53,10,-0.1246418266156073,-1.3427821999527914,0.0,0.0
54,103,0.045787656230026307,-0.087864453198009729,2.0,2.0
55,28,-0.14571579364720547,-0.093318653391626219,0.0,0.0
56,29,-0.11722963384880884,-0.11784276119893268,0.0,0.0
57,4,-1.3999611754277712,0.17383483087073276,0.0,0.0
58,73,-0.060632556246463715,-0.0054942289691525641,0.0,0.0
59,153,-0.11203270442848548,0.11852659368968982,0.0,0.0
60,20,-0.065352225473829559,-0.36406369316416753,0.0,0.0
61,2,-0.098420084303975822,-4.1178557298693619,0.0,0.0
62,167,0.035360890754892113,-0.077289630420529665,4.0,4.0
63,10,-0.15800637533574163,-0.72759141077872513,0.0,0.0
64,50,-0.13266539839689528,-0.023878756454760328,0.0,0.0
65,11,-0.14438525708240207,-0.92576537445575047,0.0,0.0
66,12,-0.51612525771520146,0.12713119583217486,0.0,0.0
67,19,-0.1162369469016348,-0.47774779660108213,0.0,0.0
68,30,-0.078806509550786427,-0.024276060811739868,1.0,1.0
69,3,-0.079421029210694355,-3.1422375458823879,0.0,0.0
70,25,-0.16990316535030459,-0.13326933619742104,0.0,0.0
71,35,-0.10514863781338628,-0.1550489538996751,0.0,0.0
72,74,-0.060469330040468769,-0.010688581071236779,0.0,0.0
73,8,-0.20574827722091679,-1.6127932064281802,0.0,0.0
74,12,-0.59522654840245837,0.23880327011011115,0.0,0.0
75,13,-0.029341224680715094,-0.82427564636107953,0.0,0.0
76,97,-0.046819983976152717,0.019336361052851737,0.0,0.0
77,18,-0.16685542372765658,-0.29355274113972024,0.0,0.0
78,20,-0.3913044360964264,0.15929061659197796,0.0,0.0
79,3,-1.7414070369346684,-0.33693021922512395,0.0,0.0
80,24,-0.30182115106493573,0.13469865310237908,0.0,0.0
81,44,-0.17263106162164835,-0.088930772626529139,0.0,0.0
82,7,-0.86522036290555282,0.16797920411661685,0.0,0.0
83,38,-0.070510990216078373,-0.36102273682350328,0.0,0.0
84,8,1.2344706829089018,-1.8429355240528416,3.0,3.0
85,7,-0.065108939788579526,-1.2938862324454077,0.0,0.0
86,6,-0.88992492436661408,-1.3195501063424038,0.0,0.0
87,27,-0.30426653610201637,0.13522580667468773,0.0,0.0
88,7,-0.90440002211859749,0.245019287462758,0.0,0.0
89,2,-0.12182442445340477,-4.213162181684968,0.0,0.0
90,26,-0.23472430343149672,0.079354096006919672,0.0,0.0
91,84,-0.19375682698545008,0.15736978871462054,0.0,0.0
92,3,-0.21327446994255259,-3.0458270313416325,0.0,0.0
93,25,-0.16071807515567238,-0.69764588527755633,0.0,0.0
94,8,-0.17191657190651147,-1.0919661181221949,0.0,0.0
95,29,-0.30670445715455597,0.15995804876326938,0.0,0.0
96,24,-0.1491952742263285,-0.55782860952970115,0.0,0.0
97,7,-0.08589632540046245,-1.384503507479081,0.0,0.0
98,27,-0.29759008764720635,0.1580098164136613,0.0,0.0
99,5,-0.1644329337462356,-1.5152556394098662,0.0,0.0
100,8,-0.73382102719245201,0.088242306801311732,0.0,0.0
101,5,-1.1385876480397776,0.17110662821248984,0.0,0.0
102,103,-0.14712322608380729,0.15504157676930586,0.0,0.0
103,25,-0.12169055453705574,-0.30967487106007835,0.0,0.0
104,4,-1.388571784221929,0.15255803088739617,0.0,0.0
105,1,-0.14099798886411888,-6.9198896703286881,0.0,0.0
106,74,-0.18536060108634045,0.087347377627316175,0.0,0.0
107,26,-0.04589652300367681,-0.35715613235051769,0.0,0.0
108,19,-0.11208122003480894,-0.22064197141085329,0.0,0.0
109,3,-0.089645759389429466,-3.0344364319630786,0.0,0.0
110,13,-0.50499031789762738,0.14814127679277589,0.0,0.0
111,14,-0.096164796634045438,-0.88392644444019131,0.0,0.0
112,1,-0.060087777370992683,-6.9765892195314976,0.0,0.0
113,13,-0.15817004057722392,-0.50098255920279589,0.0,0.0
114,29,0.12000414328807114,-0.26550102900676253,2.0,2.0
115,19,-0.1524449611280716,-0.28241629538852425,0.0,0.0
116,50,-0.17107190300870012,0.13396106537441294,0.0,0.0
117,1,-5.2135241333549454,0.24529640379243409,0.0,0.0
118,12,-0.15927864887683402,-0.97476698558986674,0.0,0.0
119,7,-0.13801980455794291,-2.2901481767319609,0.0,0.0
120,41,-0.09281660433028377,-0.07558502276738864,0.0,0.0
121,11,-0.59041021442504993,0.17463083869153331,0.0,0.0
122,5,-1.1095171829984012,0.13418542217639468,0.0,0.0
123,165,-0.11139890075163597,0.095201024092729708,0.0,0.0
124,7,-0.88799160590176629,0.21239580173577935,0.0,0.0
125,38,-0.26194213652091758,0.16998390414886641,0.0,0.0
126,5,-0.051373751694214355,-1.9107578244894163,0.0,0.0
127,30,-0.10424431568932382,-0.28523961292698663,0.0,0.0
128,16,-0.095442047647711678,-0.44982223410930605,0.0,0.0
129,17,-0.1015210238109856,-0.34195533178977894,0.0,0.0
130,11,-0.02444903036282995,-1.6584015928864146,1.0,1.0
131,151,-0.076697316679892741,0.035768896837942307,0.0,0.0
132,5,-0.071444240821869592,-2.8245442771752423,0.0,0.0
133,5,-0.1778718868351552,-1.0389775722569821,0.0,0.0
134,80,-0.097719874099660972,-0.076989987924094422,0.0,0.0
135,12,-0.03740545758713066,-0.79535794638255608,0.0,0.0
136,30,-0.11978067252945361,-0.28020803091549384,0.0,0.0
137,17,-0.49158248128869769,0.2081966462202334,0.0,0.0
138,16,-0.1623521706288541,-0.35694642498715762,0.0,0.0
139,21,-0.13443002552613631,-0.20563300300847037,0.0,0.0
140,83,-0.15088143976937624,0.12347992890898817,0.0,0.0
141,32,-0.054694238224633956,-0.23996570411604623,0.0,0.0
142,5,-1.1587851522245574,0.19519593901637988,0.0,0.0
143,41,0.09134882157131613,-0.16815564480110268,2.0,2.0
144,19,-0.15129657112435452,-0.28791103780087485,0.0,0.0
145,3,-0.17254162421424232,-3.1137190574971285,0.0,0.0
146,31,-0.31174795381720921,0.17912102588020828,0.0,0.0
147,119,-0.069106909187669097,-0.076115199755001167,0.0,0.0
148,26,-0.091206719864320954,-0.6283335473508469,0.0,0.0
149,13,-0.09100020942708277,-0.62725816712593641,0.0,0.0
150,7,-0.10053357998880409,-1.6017757212568966,0.0,0.0
151,43,-0.21381505942914864,0.13632678424362954,0.0,0.0
152,20,-0.065324728892364597,-0.44903576648694249,0.0,0.0
153,43,0.17051760642951741,-0.30737848019012298,2.0,2.0
154,9,-0.68952055863394923,0.05553800977936612,0.0,0.0
155,6,-0.14039008821915555,-1.656174248105051,0.0,0.0
156,6,-0.10464435808930757,-1.1579038244449757,0.0,0.0
157,5,-1.1696695929057708,0.20982199852084421,0.0,0.0
158,13,-0.10062761888946342,-0.50145582433369307,0.0,0.0
159,51,-0.054823359184955338,-0.054558718958665937,0.0,0.0
160,146,-0.019289887101085097,0.0044954178679338878,1.0,1.0
161,5,-1.098482505543062,0.13183595941569171,0.0,0.0
162,174,-0.10715041802918308,0.072049391649175107,0.0,0.0
163,63,-0.092885329944269943,-0.013607893250405201,0.0,0.0
164,46,-0.12623870727953829,-0.037704184512278506,0.0,0.0
165,6,-0.95421058708576012,0.16098774327033824,0.0,0.0
166,3,-0.080348123857344939,-4.4623528546406552,0.0,0.0
167,15,-0.10123719393401678,-0.69821734210734998,0.0,0.0
168,82,-0.12935066047624222,0.027109896602414071,0.0,0.0
169,3,-1.8027705749585756,0.15418108670750882,0.0,0.0
170,1,-0.016682872370096479,-6.9512567759821389,0.0,0.0
171,3,-0.14124038524734825,-3.246293498502435,0.0,0.0
172,37,-0.094300114993103284,-0.08015119493028873,0.0,0.0
173,11,-0.61078564115238154,0.18240329590990292,0.0,0.0
174,67,-0.15184093735069149,0.095022042921250174,0.0,0.0
175,3,-1.7534183914651447,-1.3436382741684734,0.0,0.0
176,85,-0.1026876227117447,0.032892040268354267,0.0,0.0
177,16,-0.45852664097108953,0.18602092860504524,0.0,0.0
178,39,-0.23672415449660369,-0.11165822247921806,0.0,0.0
179,46,-0.040913976730977922,-0.10304325592779807,0.0,0.0
180,24,-0.15131214183725192,-0.19990588989951993,0.0,0.0
181,13,-0.18322175956178482,-0.41392175481125687,0.0,0.0
182,22,-0.17504072273292157,-0.13174156290595698,0.0,0.0
183,16,-0.37859876597375253,0.086386847690717666,0.0,0.0
184,7,-0.89202904073139011,0.35837861321865455,0.0,0.0
185,6,-0.97291174333288311,0.18865781156556627,0.0,0.0
186,18,-0.40402212929197528,0.18232222779647581,0.0,0.0
187,11,-0.10960846016558289,-0.68728889421171557,0.0,0.0
188,25,-0.38550227953318028,0.23160490916364002,0.0,0.0
189,21,-0.10968579288224893,-0.66474116220810364,0.0,0.0
190,56,-0.15782356703823289,0.051055684047120652,0.0,0.0
191,34,0.11616167843018052,-0.30868285427978204,1.0,1.0
192,96,0.019940275569747829,-0.26103037523301248,2.0,2.0
193,33,-0.20980397317093305,0.062129542482965303,0.0,0.0
194,74,-0.17636219478233656,0.090665975918349018,0.0,0.0
195,18,-0.035923902883682808,-0.45406145498970624,0.0,0.0
196,34,-0.097923779594780838,-0.32093232521602816,0.0,0.0
197,30,-0.12401032311038077,-0.21448020757877254,0.0,0.0
198,100,0.037384152916398683,-0.17001290134825833,3.0,3.0
199,4,-0.1604958419650756,-2.3276089999984242,0.0,0.0
200,50,-0.18220348541689851,0.12205450625755118,0.0,0.0
201,19,-0.17041691743998136,-0.30223212151279055,0.0,0.0
202,7,-0.87726189329693061,0.23497420974242209,0.0,0.0
203,2,-0.18164057672317743,-3.9942206880616133,0.0,0.0
204,10,-0.13134078341543121,-0.62937123153687979,0.0,0.0
205,1,-0.041057531032166389,-6.9702359770439424,0.0,0.0
206,12,-0.19821313192923751,-0.41287466762407909,0.0,0.0
207,55,-0.13799763378142843,-0.048628895404402184,0.0,0.0
208,8,-0.13472694617211078,-0.79730347022915338,0.0,0.0
209,3,-1.7591226547891627,0.10211638691846553,0.0,0.0
210,6,-0.15667361634172353,-1.8277280077575231,0.0,0.0
211,11,-0.16240676241360233,-1.0060289129640347,0.0,0.0
212,3,-1.8067834550117288,0.17208842681996708,0.0,0.0
213,2,-2.6420683069537949,0.17223532122920643,0.0,0.0
214,21,-0.35451918360864176,0.13493223462148127,0.0,0.0
215,21,-0.17320404974361922,-0.15696726601662347,0.0,0.0
216,58,-0.082502191985280027,-0.0044913881409569837,0.0,0.0
217,42,-0.1825759603268817,0.090222317122907264,0.0,0.0
218,1,-0.02608674683544723,-7.0398999478204463,0.0,0.0
219,41,-0.06464059916296741,-0.20462194122376348,0.0,0.0
220,39,-0.24042532698659919,0.14574202929272276,0.0,0.0
221,94,-0.099209716765610384,0.014090740295739293,0.0,0.0
222,3,-1.8109153109769949,0.18416549007951286,0.0,0.0
223,2,-0.19341897646627584,-5.4274850216208224,0.0,0.0
224,21,-0.34606001122730162,0.14363592432305383,0.0,0.0
225,60,-0.12950226332561796,-0.15093717863842962,0.0,0.0
226,49,-0.092392151008764606,-0.018513169387355453,0.0,0.0
227,38,-0.19871177876691251,0.11081182267936172,0.0,0.0
228,9,-0.10724047864566365,-1.1165703546609622,0.0,0.0
229,10,-0.68640743428250617,0.26815833213903545,0.0,0.0
230,24,-0.12228272071314389,-0.24706118841616823,0.0,0.0
231,160,-0.118624187932505,0.086511176527106964,0.0,0.0
232,29,0.30525095411981484,-0.52319954887987163,2.0,2.0
233,13,-0.51710922481300448,0.15217997504871639,0.0,0.0
234,47,-0.1933644524339618,0.15846963952215654,0.0,0.0
235,45,-0.097564809848749517,-0.025953193725537577,0.0,0.0
236,22,-0.36783515848283488,0.20992440798611237,0.0,0.0
237,10,-0.6477963616225656,0.20554379937150941,0.0,0.0
238,109,-0.16139697891414861,0.17612125892017219,0.0,0.0
239,65,-0.15376571252527391,0.040427234458072246,0.0,0.0
240,27,-0.24446554054370578,0.085429467917938401,0.0,0.0
241,9,-0.74334384388963937,-0.31758415360758718,0.0,0.0
242,58,-0.14067253619304176,0.082911028827000063,0.0,0.0
243,66,-0.093599157002547617,-0.014074835147448988,0.0,0.0
244,1,-5.1071387108635209,0.13677311071587916,0.0,0.0
245,36,-0.063912831035207812,-0.18134151818861047,0.0,0.0
246,3,-0.18568185232093981,-2.5581587269888044,0.0,0.0
247,38,0.35592088282891554,-0.53735151932706327,3.0,3.0
248,22,-0.31333922263743985,0.20441791394951475,0.0,0.0
249,28,-0.15401548410589957,-0.27747732793236751,0.0,0.0
250,13,-0.14538922400333407,-0.64727549227676506,0.0,0.0
251,38,-0.15807471516929053,-0.072404117808706717,0.0,0.0
252,51,-0.16214178361147641,0.13272047519164343,0.0,0.0
253,56,0.042678833783538948,-0.16603962248107448,1.0,1.0
254,39,-0.061439062560313736,-0.13949674310125759,0.0,0.0
255,9,-0.10209007650034868,-2.0515463349122527,0.0,0.0
256,5,-0.099106185771091843,-1.3431474793392493,0.0,0.0
257,3,-1.7777432792168832,0.13824378732329543,0.0,0.0
258,41,-0.085149829847895958,-0.088330136285145161,0.0,0.0
259,27,-0.30122197044024568,0.17512075569172295,0.0,0.0
260,13,-0.5600436569010937,0.18587284816242902,0.0,0.0
261,103,-0.18174728109917102,0.18497655933690793,0.0,0.0
262,28,-0.20745994967134931,0.065479877109574119,0.0,0.0
263,10,-0.62031499709977989,0.15197752891534136,0.0,0.0
264,26,-0.12831333701905018,-0.17505853553792511,0.0,0.0
265,8,-0.033359684600544441,-1.4975063883159057,0.0,0.0
266,30,-0.2564155164449774,0.10396184699793555,0.0,0.0
267,71,0.10378899623786274,-0.17699168655419698,2.0,2.0
268,28,-0.11010007117270641,-0.18120863708659957,0.0,0.0
269,5,-1.2050469149339402,0.23957283946489075,0.0,0.0
270,3,-0.18209785324015229,-2.5836371968264586,0.0,0.0
271,5,-1.2429533142604143,-0.072484367719494139,0.0,0.0
272,5,-1.23176156034096,0.26421632643924503,0.0,0.0
273,2,-0.066643359371471284,-4.3205284228248839,0.0,0.0
274,62,-0.071715640361060679,-0.030033038509962348,0.0,0.0
275,12,-0.10301724615562836,-0.73146353869379654,0.0,0.0
276,58,-0.20706473209061074,0.11995669879821164,0.0,0.0
277,106,-0.077014437476077821,0.045438575480701467,1.0,1.0
278,6,-0.13685337420584887,-1.913741363982967,0.0,0.0
279,47,-0.10244707167385324,-0.06708298141888587,0.0,0.0
280,3,-0.17860971357506997,-2.999881305381642,0.0,0.0
281,13,-0.12826356156948424,-0.4772041964635147,0.0,0.0
282,12,-0.47332980291059618,0.10338020595836843,0.0,0.0
283,5,-0.18750556292476367,-1.3820841298407194,0.0,0.0
284,18,-0.40461905246504265,-0.18377294190367743,0.0,0.0
285,26,-0.33743512332064662,0.18596532087648582,0.0,0.0
286,43,-0.21082969932698584,0.1065827838175281,0.0,0.0
287,98,-0.084706705446034536,0.016244365246790678,0.0,0.0
288,33,-0.096839372454933736,-0.210712940088953,0.0,0.0
289,4,-0.09641700437806032,-2.4819958905146322,0.0,0.0
290,9,-0.10118392622980391,-1.0400504209855033,0.0,0.0
291,5,-1.1989318897840773,0.21620789289587275,0.0,0.0
292,2,-2.6037718901210285,0.16458504329161372,0.0,0.0
293,11,-0.050777474908721469,-0.72673961466675552,0.0,0.0
294,23,0.17033917056125236,-0.5317951847932576,1.0,1.0
295,53,-0.20259916589933627,0.14205385300177656,0.0,0.0
296,4,-0.085586997192820674,-2.0621415974545894,0.0,0.0
297,9,-0.17599599360945342,-1.2965986182306106,0.0,0.0
298,27,-0.088348765284104208,-0.31929899228873243,0.0,0.0
299,8,-0.78237578887519443,0.18521474249220998,0.0,0.0
300,98,-0.10353687054473232,0.083535415365775453,0.0,0.0
301,24,-0.089523692229976581,-0.28652725929921474,0.0,0.0
302,14,-0.1798942331319355,-0.37971771012413902,0.0,0.0
303,4,-0.15926906518325334,-1.9398730007374962,0.0,0.0
304,14,-0.50044277663732417,0.17164567616440823,0.0,0.0
305,25,0.5803912607717252,-1.0207743831073028,4.0,4.0
306,36,-0.078993483780239959,-0.13799570964024432,0.0,0.0
307,47,-0.10923804714244656,-0.21524281711065307,0.0,0.0
308,83,-0.098217960088019043,0.032163287612282071,0.0,0.0
309,32,0.73607595857948716,-1.0115548756520798,5.0,5.0
310,32,-0.12557264362558102,-0.10415252454920675,0.0,0.0
311,22,-0.063937499877664894,-0.36527925054354182,0.0,0.0
312,33,-0.070102588702760649,-0.1545907793539438,0.0,0.0
313,38,-0.089588998354870067,-0.21872187307999144,0.0,0.0
314,24,-0.15795136040271315,-0.49312437458144442,0.0,0.0
315,18,-0.34453235034573004,0.10144751339016975,0.0,0.0
316,11,-0.16940373062195255,-1.2392200419820032,0.0,0.0
317,8,-0.17525372823730898,-1.8269799071370567,0.0,0.0
318,7,-0.80000362848342299,0.11059336809634426,0.0,0.0
319,26,0.16187424437417405,-0.30219571355648289,2.0,2.0
320,16,-0.15510642528613497,-0.28053884771095294,0.0,0.0
321,9,-0.12622335634079462,-1.0699494885130325,0.0,0.0
322,254,-0.0040243365504296644,-0.044927478222283261,3.0,3.0
323,65,0.088218344123793382,-0.13247933207548093,3.0,3.0
324,6,-0.97652584449651814,0.20150178782770714,0.0,0.0
325,5,-1.0500372039694013,-0.23693983685955738,0.0,0.0
326,128,-0.068825453216411814,0.04152897657402374,0.0,0.0
327,60,-0.18627449731420734,0.13472347891433853,0.0,0.0
328,13,-0.41663625092305623,0.09992803389938662,0.0,0.0
329,43,-0.21580025253655155,0.154147442974092,0.0,0.0
330,9,-0.13829523469340474,-1.2632104750303235,0.0,0.0
331,7,-0.032328654616878762,-1.2179233482194882,0.0,0.0
332,19,0.50106893745828085,-0.73205201279042598,3.0,3.0
333,3,-1.8368530700201859,0.19139865947686749,0.0,0.0
334,5,-1.1171057201018977,0.14253022029788068,0.0,0.0
335,6,-0.16364288650384079,-1.9346112659730677,0.0,0.0
336,28,-0.26358990537176352,0.11111642196237556,0.0,0.0
337,65,-0.1125874575888136,-0.12980907897574673,0.0,0.0
338,60,-0.06773547166613976,-0.080068607489558907,0.0,0.0
339,19,-0.15714665601804337,-0.40365980532987761,0.0,0.0
340,72,0.095550385509541647,-0.11104220475594047,3.0,3.0
341,62,-0.13443051917878149,0.042706391738405639,0.0,0.0
342,5,-0.1615016097934466,-1.5846906833353001,0.0,0.0
343,5,-0.094732362404272741,-1.8537749825837104,0.0,0.0
344,8,-0.073052610092260398,-1.6765046730688677,0.0,0.0
345,26,-0.20131310375203587,-0.16740431262827268,0.0,0.0
346,18,-0.058795467712032937,-0.43806880701630074,0.0,0.0
347,13,-0.082178371751467472,-0.5902413982909992,0.0,0.0
348,89,0.024206835513970737,-0.095980791981404093,2.0,2.0
349,67,-0.20899990935546611,0.14834901079295446,0.0,0.0
350,27,-0.25591977565290269,0.10812834529973604,0.0,0.0
351,39,-0.22324326064472153,0.11934478234517581,0.0,0.0
352,36,-0.10615438567884171,-0.13900087432748151,0.0,0.0
353,8,-0.66136865077003126,0.075418086415995095,0.0,0.0
354,53,-0.076194801733354856,-0.049609725540268906,0.0,0.0
355,77,-0.048975669137046353,0.033393332133405965,1.0,1.0
356,9,-0.7106626790236743,0.2239364553994824,0.0,0.0
357,3,-0.048090133298473427,-2.5179081321461183,0.0,0.0
358,25,-0.32516492796182933,0.16094291633255856,0.0,0.0
359,21,-0.34411022492357191,0.12064198048763189,0.0,0.0
360,13,-0.4461919945349313,-0.57947606868005197,0.0,0.0
361,24,-0.045555126578985972,-0.13649803230800531,1.0,1.0
362,16,0.60028070354542462,-1.2041275981745561,3.0,3.0
363,29,-0.025569240586796632,-0.27365000683644802,0.0,0.0
364,53,-0.13280889163859505,0.040874978003309734,0.0,0.0
365,3,-1.749264769284558,-1.2509563308689968,0.0,0.0
366,6,-0.10980274785389142,-1.1917771004564899,0.0,0.0
367,6,-1.0302787609245143,-1.3126398755101161,0.0,0.0
368,27,-0.35213454831680718,0.19244568586457347,0.0,0.0
369,16,-0.50946270844385422,0.26095675487887737,0.0,0.0
370,39,-0.12928387728159427,-0.21815377361120689,0.0,0.0
371,24,-0.13080925489226358,-0.52170267437234108,0.0,0.0
372,20,-0.13259066876868686,-0.16358760987506166,0.0,0.0
373,37,-0.071941741768996842,-0.089622804299559669,0.0,0.0
374,56,-0.094680566684077719,-0.06025497394070168,0.0,0.0
375,44,-0.17654232643201881,0.17156818363366783,0.0,0.0
376,19,-0.15640841473311989,-0.24569356311674179,0.0,0.0
377,5,-1.1164483453918077,0.16129232502254243,0.0,0.0
378,58,-0.1739044596336661,0.11874520810053205,0.0,0.0
379,4,-1.3980525404359974,0.19150873886246347,0.0,0.0
380,66,-0.21233989605357267,0.16332929811646429,0.0,0.0
381,3,-1.8262733765658001,0.19507819234104351,0.0,0.0
382,64,-0.18709422165159376,0.15657608976010376,0.0,0.0
383,14,-0.53259230783249023,0.19356544943234857,0.0,0.0
384,182,-0.037836516014066859,0.035526928311262411,2.0,2.0
385,10,-0.6171783347471409,0.15539924578162254,0.0,0.0
386,16,-0.42545083461977451,0.14166260390398955,0.0,0.0
387,8,-0.69539605361891221,0.085014938495265216,0.0,0.0
388,66,-0.12286244111484683,0.023985526481142841,0.0,0.0
389,78,-0.084606443348525975,0.010377858093787377,0.0,0.0
390,45,-0.088490428163214035,-0.1335121874448969,0.0,0.0
391,169,-0.12396419756803874,0.00027985551848077028,0.0,0.0
392,49,-0.087481125127682274,-0.045960982839136244,0.0,0.0
393,42,-0.064715785343311072,-0.36242482507036272,0.0,0.0
394,16,-0.41216767940374266,0.13652713922138193,0.0,0.0
395,1,-5.0877174988761951,0.15998471132596781,0.0,0.0
396,20,-0.16054461107014195,-0.40692590632513415,0.0,0.0
397,3,-0.083506989086146843,-3.0161776032874239,0.0,0.0
398,3,-0.16150839491806898,-3.0593718242229877,0.0,0.0
399,40,-0.094302889570232876,-0.12536010685430907,0.0,0.0
400,20,-0.35088229528646431,0.11285969164869794,0.0,0.0
401,55,0.14524612608523116,-0.27097836697374522,2.0,2.0
402,15,-0.097878981065509907,-0.45695593761153219,0.0,0.0
403,10,-0.14997325743648357,-1.970082541994725,0.0,0.0
404,79,-0.17362763890351307,0.13406304572998942,0.0,0.0
405,48,-0.08788584673531985,-0.094586630330993862,0.0,0.0
406,16,-0.085384118541362145,-0.66739862625374324,0.0,0.0
407,2,-0.11750406774942182,-5.6519348634518991,0.0,0.0
408,7,-0.13889224541171538,-1.5141917109091148,0.0,0.0
409,4,-0.026037999507797855,-2.3576849696440219,0.0,0.0
410,19,-0.19159649331240711,-0.54817279807116004,0.0,0.0
411,45,-0.25068499872997269,0.11463545038547023,0.0,0.0
412,5,-1.11532039866947,0.14018885141340093,0.0,0.0
413,19,0.47776173226905227,-0.89007594441763138,2.0,2.0
414,89,-0.1072145282676987,0.0066523991748411067,0.0,0.0
415,51,-0.075207063403223404,-0.059483154690120339,0.0,0.0
416,14,-0.10087456474079992,-0.57054929583916658,0.0,0.0
417,2,-0.023703645663490851,-4.3026408804920875,0.0,0.0
418,111,0.034784580578554193,-0.089803541445701726,2.0,2.0
419,56,0.028052066024817378,-0.15939884599039703,1.0,1.0
420,37,-0.16347161149056419,-0.055813506947470747,0.0,0.0
421,77,-0.13382237141699091,0.096299375457975331,0.0,0.0
422,89,0.029177438225692354,-0.097103330466062468,2.0,2.0
423,25,-0.1187087457588786,-1.1460559982723548,0.0,0.0
424,43,-0.2091037632476099,0.1140848095604214,0.0,0.0
425,29,-0.078844896222624111,-0.15440110896284545,0.0,0.0
426,175,-0.06786295444468228,-0.012479900308679239,0.0,0.0
427,144,-0.10973462951731733,-0.032106469577730952,0.0,0.0
428,3,-0.19887991604052233,-3.0127982643109577,0.0,0.0
429,87,-0.087662113183164178,-0.0086268280208790984,0.0,0.0
430,88,-0.071270949600900066,-0.17119169853571903,1.0,1.0
431,225,-0.10958482126335377,-0.023410436527906982,0.0,0.0
432,11,-0.12049418132673063,-0.79298270765665713,0.0,0.0
433,37,-0.054956478879006225,-0.14267694201117415,0.0,0.0
434,60,-0.15431919769170963,0.062971395011429107,0.0,0.0
435,75,-0.064779430140460725,0.012688733511097646,0.0,0.0
436,5,-1.1580229793750578,0.19777061701017046,0.0,0.0
437,5,-1.055823894610485,0.095873097256342771,0.0,0.0
438,65,0.17049435462502524,-0.28534140320615303,3.0,3.0
439,3,-0.085427977818922432,-2.5559989614445056,0.0,0.0
440,45,-0.2246407015762901,0.12821885074331074,0.0,0.0
441,66,-0.18989545432195268,0.045207825518481265,0.0,0.0
